payment_id,account_id,recipient,amount,payment_date,payment_method
40323,32375,Fernandez PLC,224887.0,1987-06-05,Credit Card
40327,1129,Barber-Beasley,29671.0,1991-06-25,Debit Card
40328,44938,"Jackson, Wright and Padilla",710132.0,1975-08-06,E-wallet
40332,64424,Palmer Ltd,692.0,1983-11-10,Prepaid Card
40334,25670,"Jackson, Young and Daniels",108613746.0,2018-11-07,Bank Transfer
40347,2324,Gonzalez Ltd,51036663.0,2002-04-09,Contactless Card
40357,10381,"Davis, Morgan and Stewart",4.0,2018-03-06,Prepaid Card
40361,23183,Cooper-Baird,7702.0,1992-08-27,Cash
40364,23860,Johnson and Sons,852.0,2016-03-21,Check
40365,21314,"Richardson, Elliott and Wilson",105733.0,1978-11-21,Cash
40372,22535,Gonzalez-Wilson,9683.0,2003-11-03,Debit Card
40373,47749,Little Group,500446.0,1974-06-16,E-wallet
40379,17441,Michael-Gordon,3932.0,2000-09-05,Credit Card
40380,16783,Carlson Group,97.0,1996-06-19,Check
40383,43516,Brown-Thomas,4.0,2014-09-29,Check
40388,43878,Clayton-Thomas,570643.0,1975-12-25,E-wallet
40389,16020,"Peterson, Brown and Patterson",16369383.0,1976-07-12,Prepaid Card
40390,39426,"Hayes, Ayala and Ortiz",14633023.0,1977-07-01,Debit Card
40391,35616,Hutchinson Ltd,7194.0,2014-01-28,Mobile Payment
40396,61468,Ochoa PLC,16.0,1986-11-08,Contactless Card
40397,1480,"Stevens, Miller and Jennings",568386873.0,1980-05-20,Bank Transfer
40401,52585,Benjamin-Collins,657.0,2011-11-12,Credit Card
40404,35740,Sanchez Group,58389065.0,1997-04-13,Debit Card
40405,39309,"Morales, Baldwin and Michael",73.0,1990-04-08,Cryptocurrency
40409,46014,Garrett-Ho,709.0,1981-01-13,Contactless Card
40414,17086,Campbell and Sons,300507127.0,1985-08-04,Contactless Card
40416,30959,"Haley, Keller and Padilla",5038.0,2002-06-23,Bank Transfer
40419,22344,Hanson LLC,8840522.0,2018-09-26,Credit Card
40420,61821,"Dixon, Brown and Callahan",781.0,2021-05-26,Mobile Payment
40421,22773,Peterson-Sanchez,6807943.0,1991-01-10,Credit Card
40422,7247,Kelly Group,79592.0,1986-05-02,Cryptocurrency
40428,57011,Hammond LLC,780036.0,2008-01-21,Mobile Payment
40431,43034,Christensen-Madden,924110830.0,1977-08-20,Credit Card
40441,6587,Smith-Burke,916.0,1984-03-31,Contactless Card
40442,59818,"Nelson, Moore and Owens",81263.0,1992-12-23,Mobile Payment
40445,52100,Smith PLC,2912800.0,1989-08-05,Credit Card
40447,25372,Henry-Forbes,36.0,1993-01-12,Cryptocurrency
40448,1931,Park and Sons,1551141.0,1985-11-25,Cash
40451,5759,"Friedman, Clark and Lewis",9.0,1977-12-21,Mobile Payment
40452,18297,Powers-Cannon,89037.0,1971-12-06,Debit Card
40454,53505,Jones and Sons,443630.0,2010-07-26,Credit Card
40459,5903,Hall Group,35735099.0,1983-03-13,Contactless Card
40462,62449,"West, Lewis and Anderson",380974347.0,1996-10-06,Credit Card
40466,28259,"Perez, White and Johnson",7629220.0,2016-10-07,Mobile Payment
40469,37084,"Salinas, Butler and Moore",7399782.0,1988-03-18,Check
40475,47415,"Walker, Davis and Carter",229705.0,1973-01-30,Mobile Payment
40476,51961,Anderson LLC,3.0,2017-06-05,Cash
40477,47284,Wallace and Sons,185.0,1979-05-30,Contactless Card
40480,5648,Douglas-Shannon,43.0,1977-05-03,Debit Card
40482,8921,"Jordan, Jones and Stephens",5267.0,1971-10-30,Mobile Payment
40483,11886,Little LLC,6587.0,1999-03-19,Prepaid Card
40485,65444,"Drake, Perry and Smith",232862.0,1995-10-21,Bank Transfer
40491,11869,Dorsey-Macias,676.0,2017-03-21,Cryptocurrency
40494,53879,Murphy and Sons,20.0,2005-07-10,Mobile Payment
40495,50802,"Smith, Pitts and Gaines",138388601.0,1995-05-22,E-wallet
40502,17538,Grant-Gordon,9042.0,2013-04-07,Contactless Card
40506,29593,Vasquez-Cannon,702.0,2006-05-14,Contactless Card
40510,62158,Harris-Espinoza,26186372.0,1986-11-05,Mobile Payment
40511,58864,"Clark, Stevens and Jones",546928.0,2009-01-03,Debit Card
40512,52820,Franklin Ltd,786519526.0,1983-12-10,Bank Transfer
40514,21442,"Figueroa, Henderson and Griffith",3716382.0,1994-06-09,Bank Transfer
40515,41507,"Harris, Harrison and Bennett",526213194.0,2006-04-28,Mobile Payment
40518,1687,Allen-Fitzgerald,750183.0,1976-12-27,Contactless Card
40519,59749,"Malone, Saunders and Goodwin",85070779.0,1989-02-17,Cash
40521,40901,Berry-Moore,35159723.0,2023-11-05,Bank Transfer
40522,62286,Daniels and Sons,64729662.0,1980-03-27,Cash
40523,32610,Morton LLC,4.0,2004-09-08,Contactless Card
40525,9710,"Johnson, Barnes and Stephens",57.0,1991-09-30,Prepaid Card
40526,11437,Barrett-Williams,603119798.0,2002-03-21,Cash
40533,62136,Adams-Jones,79810007.0,2010-08-01,E-wallet
40535,13376,"Wagner, Fields and Berry",8.0,1974-09-30,Mobile Payment
40536,42133,Hinton-Duran,3100829.0,1971-01-17,Prepaid Card
40541,64115,"Becker, Robles and Ortiz",0.0,2004-10-07,E-wallet
40545,23606,"Johnson, Henson and Hernandez",3488.0,2007-10-27,Credit Card
40546,45566,"Jackson, Hanson and Walker",2742.0,2000-03-20,Credit Card
40547,48172,"Roberts, Gibson and Stone",75158042.0,1986-10-23,Debit Card
40550,31302,Miles-Wilson,86804032.0,2014-01-07,Debit Card
40553,19137,Doyle-Burns,55482.0,1975-07-31,Bank Transfer
40554,41200,Stone-Garcia,5.0,1970-11-05,E-wallet
40556,37239,Walter LLC,576.0,2003-02-14,Debit Card
40557,990,"Hanson, Cordova and Thompson",1.0,2023-11-23,Check
40558,27627,Thomas-Collins,82.0,2016-02-19,Credit Card
40559,4979,Kelley Inc,12.0,1972-11-19,Check
40560,7787,Grant-Cruz,2186850.0,2002-11-16,Check
40561,20009,Thomas Group,8.0,1982-07-19,Cash
40566,26412,Li and Sons,63996.0,1987-09-16,Contactless Card
40568,18778,Ruiz Inc,6577692.0,1983-06-19,Cryptocurrency
40570,18003,"James, Valdez and Schmidt",722846591.0,1977-06-10,Contactless Card
40571,34729,Hurley-Stewart,9.0,2000-10-29,Bank Transfer
40575,19887,Wright-Pittman,81.0,1996-08-18,Bank Transfer
40577,60796,Pitts-Goodman,84.0,2023-09-01,Contactless Card
40580,55794,Burns-Campos,72.0,1996-03-07,Bank Transfer
40582,28027,Page Inc,32845206.0,1981-04-16,E-wallet
40589,60844,"Matthews, Schwartz and King",1415.0,1996-05-10,Cryptocurrency
40590,52739,"Thomas, Garner and Leonard",899.0,1995-09-14,Cryptocurrency
40591,37675,"Daugherty, Pacheco and Hall",68364026.0,2009-08-15,Cryptocurrency
40592,44104,Irwin LLC,35.0,2000-03-03,Credit Card
40593,30649,Holder Group,977535.0,1988-10-15,Check
40594,29,Hall-Collier,5.0,2001-02-15,Cash
40596,53199,Jackson and Sons,84143332.0,1981-08-23,Debit Card
40597,41338,Moore-Medina,9.0,2019-09-18,Credit Card
40601,21621,Fletcher LLC,41960642.0,1996-03-12,Contactless Card
40603,9924,Reed Ltd,33862366.0,1979-09-22,Check
40604,59170,"Harvey, Coleman and Le",7.0,2019-03-18,Cryptocurrency
40606,56524,Lane LLC,7.0,1977-05-06,Cash
40608,23151,Brown Group,4.0,1978-10-18,Mobile Payment
40612,14905,Hall PLC,8966.0,2016-01-25,Credit Card
40616,56016,"Gilmore, Harrison and Parker",1474063.0,1987-09-26,Mobile Payment
40624,9204,"Morales, Hamilton and Moody",260564.0,1999-11-27,Contactless Card
40629,11761,Hernandez Ltd,7250.0,1998-06-17,Prepaid Card
40632,3555,Dixon-Mata,40047869.0,1982-10-12,Debit Card
40634,13332,Gilbert Ltd,6052176.0,2009-08-03,Prepaid Card
40635,44266,Tyler PLC,1951300.0,2021-05-13,Cash
40637,13245,Smith-Gallegos,788.0,2018-05-01,Bank Transfer
40638,42546,Lane-Black,6395774.0,1981-11-29,Contactless Card
40645,18575,Gonzalez and Sons,7.0,2006-07-15,Check
40650,22892,Harding-Chapman,383931538.0,1994-04-19,Cash
40651,44708,"Lara, Bass and Donaldson",782.0,1997-10-12,Debit Card
40652,41790,Anderson Group,91298.0,1986-07-30,Credit Card
40653,62041,"Carter, Stewart and Graham",9272492.0,2016-05-31,Prepaid Card
40656,62003,"Johnson, Dominguez and Glass",2089497.0,1976-07-08,Credit Card
40660,45488,"Sherman, Vaughn and Thompson",9953.0,1983-05-27,Bank Transfer
40666,57979,Frazier-Martinez,9065885.0,1973-04-08,Prepaid Card
40668,13600,"Schmidt, Henry and Reeves",962376.0,1974-04-18,Check
40673,24036,Miller LLC,820286819.0,1977-04-13,E-wallet
40675,17848,"Jordan, Cook and Waller",90081133.0,1989-06-26,Prepaid Card
40677,26832,Potts Group,2.0,2002-02-21,Check
40678,17928,"Douglas, Smith and Sims",194780.0,1974-10-04,Check
40680,3894,"Allen, Berger and Gordon",7.0,1975-09-27,Cash
40681,18015,Davis-Bailey,2991978.0,2000-02-22,Debit Card
40683,29631,"Wilkerson, Cook and King",6329196.0,1980-05-28,Check
40685,29617,"Walton, Little and Miller",98513610.0,1988-10-08,Debit Card
40686,63119,"Lee, Brown and Reed",0.0,1987-06-04,Contactless Card
40688,48330,Zamora-Davis,270.0,1975-06-17,Credit Card
40690,10775,Clarke-Rogers,816540163.0,1981-01-26,Prepaid Card
40691,59745,Smith-Daniels,3445.0,1984-09-02,Cash
40696,6944,Carter-Vaughan,436227827.0,1996-12-02,Cash
40698,35053,Newton-Collins,7641945.0,1973-01-29,Credit Card
40700,35233,Sosa-Patton,7193451.0,2003-04-27,Debit Card
40705,37447,"Evans, Nelson and Thomas",87.0,1975-05-13,Prepaid Card
40708,59396,"Fischer, Brown and Potter",962838.0,2002-07-22,Prepaid Card
40712,49144,"Parker, Holmes and Bradshaw",687.0,1992-06-28,Bank Transfer
40717,48008,Lozano-Robertson,6388654.0,1973-01-09,Bank Transfer
40720,34463,Navarro Ltd,5907160.0,1998-09-13,Credit Card
40723,60303,"Davis, Campos and Conner",38141.0,1997-02-15,Prepaid Card
40727,15479,"Thompson, Bell and Young",147068442.0,2009-10-13,Check
40729,2137,Maxwell LLC,788083342.0,2013-09-01,Bank Transfer
40733,20891,Harrison LLC,9192.0,1991-01-31,Contactless Card
40734,61035,"Wyatt, Sandoval and Lewis",2931979.0,1974-04-27,Prepaid Card
40738,26929,Jackson Group,6.0,1971-02-15,Prepaid Card
40741,50272,Santana-Pruitt,71628248.0,1994-03-27,Credit Card
40744,28924,Davidson-Smith,4024472.0,1999-12-21,Cash
40745,54058,Conley LLC,2391950.0,1988-04-15,Prepaid Card
40748,15512,Leon and Sons,660.0,2008-09-29,Check
40753,21684,Wilson Group,6.0,1985-01-27,E-wallet
40758,61993,Love Group,579074024.0,2013-03-19,Credit Card
40759,32067,Beck LLC,563302.0,1993-06-10,Cryptocurrency
40762,46217,Williams Ltd,7.0,1995-08-23,Bank Transfer
40763,5714,Hart-Miller,83.0,2000-07-13,Credit Card
40768,10526,Valencia Ltd,123316.0,1975-05-25,Bank Transfer
40788,20186,"Ferguson, Austin and Anderson",39476.0,1973-01-16,Prepaid Card
40790,26026,Hays-Smith,21596151.0,2001-09-19,Bank Transfer
40794,34066,Flores Inc,41.0,1975-01-06,Mobile Payment
40795,8557,"Diaz, Ferguson and House",2.0,1983-09-29,Debit Card
40796,17912,Cook-Sanchez,6159.0,1983-12-18,Prepaid Card
40799,47013,"Medina, Jones and Hahn",7.0,1987-09-26,Cash
40800,27577,"Mendoza, Willis and Reynolds",88.0,1985-10-21,Mobile Payment
40804,40872,"Martinez, Marshall and Roberts",233930.0,2013-02-26,Cash
40805,47688,"Alvarez, Mcknight and Lin",4755.0,2004-01-18,Contactless Card
40809,41528,Snyder Inc,88243.0,1981-04-29,Contactless Card
40818,6620,Ramos-Velez,652738.0,1978-02-11,Prepaid Card
40821,59906,Rose PLC,648879460.0,1982-04-10,Mobile Payment
40830,15220,Phillips-Velez,13846.0,1996-08-02,Credit Card
40832,4887,"Marshall, Petersen and Cunningham",4932228.0,2002-02-06,Check
40838,39416,Gibson Ltd,2.0,1987-03-10,Cryptocurrency
40839,47116,"Anderson, Dunn and Patel",2731.0,1988-12-28,Check
40843,62432,Brown LLC,448479406.0,2018-12-12,Credit Card
40844,26978,Henderson-Taylor,315213589.0,2008-03-07,Bank Transfer
40845,29686,"Wright, Brandt and Hudson",44.0,1993-02-09,E-wallet
40846,54940,Jones PLC,990554113.0,2004-08-22,Cash
40848,35922,"Miller, Walls and Peterson",187217763.0,1977-04-26,Debit Card
40851,31385,"Washington, Liu and Thomas",772.0,1973-11-20,Prepaid Card
40852,42214,Hudson-Mills,624.0,2010-06-01,Cash
40853,23036,Love Inc,5564.0,1992-09-05,Credit Card
40856,48787,"Green, Ramsey and Mullins",7702144.0,2002-03-21,E-wallet
40857,23187,"Petersen, Phelps and Hall",3.0,1998-10-18,Contactless Card
40858,28134,"Miller, Martinez and Barnes",737892431.0,2019-10-16,Cryptocurrency
40860,54747,Martin-Malone,21066.0,1987-11-15,E-wallet
40871,62441,Turner LLC,49.0,2005-10-27,Mobile Payment
40875,61081,"Acevedo, Gillespie and Bowman",4.0,1995-10-05,Contactless Card
40878,3922,Romero-Austin,7733.0,1990-05-19,Prepaid Card
40882,49535,"Myers, Lester and Blair",4.0,1975-08-16,Check
40884,44961,Morales-Bennett,5380412.0,1996-05-24,Debit Card
40886,64877,Schwartz-Maldonado,569160.0,1988-10-18,E-wallet
40887,55124,Garrett Group,33765.0,2003-12-01,E-wallet
40889,1116,"Nguyen, Thomas and Jones",87.0,1995-08-31,Cryptocurrency
40894,23598,"Yang, Contreras and Willis",5000607.0,2004-12-30,Credit Card
40899,43508,Cervantes-Cochran,801108.0,2021-03-23,Check
40902,61134,Boyer-Montgomery,34.0,2006-05-29,Debit Card
40903,50539,"Wagner, Rodriguez and Stanley",8090.0,1992-02-08,Debit Card
40906,40656,Edwards-Rivera,3885.0,1974-10-06,Cash
40907,8042,Davis-Orr,159984533.0,2006-11-26,Bank Transfer
40909,26580,"Morgan, Martin and Simmons",98.0,1991-10-01,Contactless Card
40914,60051,Wilkins-Edwards,90506.0,2022-11-30,Mobile Payment
40915,18005,Brown-Terry,41832.0,1983-09-22,Contactless Card
40916,43107,Kim PLC,677317992.0,1995-11-03,Mobile Payment
40917,18732,"Peterson, Madden and Gomez",114827.0,2006-09-20,Bank Transfer
40921,65421,Mendez LLC,1.0,2009-07-25,Cash
40922,12084,Bishop-Houston,879.0,2003-05-04,E-wallet
40924,56212,Smith-Harrison,37675.0,1988-07-27,Prepaid Card
40925,52493,Curtis PLC,4.0,2018-08-25,Check
40927,60642,"Thompson, George and Hernandez",9.0,1989-12-25,Bank Transfer
40931,2994,Jones PLC,9.0,1982-09-11,Check
40940,6130,Lopez-Collins,669608119.0,2023-08-18,Prepaid Card
40942,61782,"Mathews, Shepherd and Campbell",477088877.0,1992-05-10,Debit Card
40945,34826,"Johnson, Crawford and Morris",32492.0,1993-10-07,Prepaid Card
40947,45151,Hanson-Green,247506074.0,1992-05-28,Contactless Card
40948,50662,Smith-Walker,606312.0,2005-06-06,Cryptocurrency
40950,54665,Fitzgerald Inc,962.0,1971-02-17,Check
40958,22818,Johnson-Mathis,0.0,2013-08-03,Cryptocurrency
40959,3962,Lawrence PLC,843730.0,1991-09-30,Debit Card
40966,40104,Knight-Jarvis,97.0,1984-03-14,Mobile Payment
40971,24860,"Wilkerson, Gregory and Conner",940555500.0,2017-06-29,Prepaid Card
40972,45141,Morris Ltd,2556.0,1973-09-20,E-wallet
40973,53825,Riggs-Martinez,92.0,1972-02-22,Mobile Payment
40974,46520,"Herrera, Jackson and Mason",873.0,1981-05-21,Cryptocurrency
40979,47832,Whitehead-Good,3318058.0,2000-07-22,Prepaid Card
40980,25051,Moore-Herrera,7.0,1973-12-27,Bank Transfer
40982,5103,Merritt Group,54550.0,2019-03-05,Debit Card
40985,31932,Hubbard-White,30.0,2015-02-17,Debit Card
40987,1346,"Smith, Sullivan and Adams",30131.0,2015-07-07,Cryptocurrency
40990,22421,"Leonard, Spears and Wood",6.0,1975-09-26,Contactless Card
40992,19882,"Reed, Phillips and Bowman",94114.0,2012-12-18,E-wallet
41004,20675,Allen and Sons,7.0,1997-05-01,Credit Card
41007,2902,Hill-Taylor,48023.0,2008-03-26,Credit Card
41008,388,"Torres, Krueger and Sanchez",804.0,1970-12-03,Cryptocurrency
41009,44019,Thomas-Lopez,801536.0,1983-10-10,Debit Card
41012,52627,"Smith, Bonilla and Gross",507133218.0,1972-02-08,Debit Card
41020,55058,"Berger, Baker and Hill",399520037.0,1972-12-06,Prepaid Card
41021,22916,"Hull, Harper and Hawkins",307.0,2005-12-15,Bank Transfer
41023,43034,Lindsey-Pham,10.0,2007-05-11,Credit Card
41028,50628,"Page, Barnes and Alvarez",641771457.0,1981-02-27,Debit Card
41032,13240,"Holder, Johnson and Davis",348411.0,2019-10-04,Prepaid Card
41033,10832,"Fitzgerald, Reyes and Barron",6996590.0,1976-01-23,Prepaid Card
41038,3337,Clark-Haynes,39.0,2009-02-10,Bank Transfer
41041,52115,"Acosta, Smith and Jackson",5.0,1994-08-09,E-wallet
41053,62803,Johnson-Hammond,7.0,2014-09-11,Prepaid Card
41060,15131,Gross LLC,34868.0,1979-11-13,Debit Card
41067,52394,"Robinson, Stone and Dean",65.0,1994-11-17,Mobile Payment
41068,64805,"Peterson, Brown and Vazquez",9003086.0,1995-05-03,Credit Card
41073,38815,Gray-West,504307009.0,1986-12-04,Credit Card
41074,63010,Eaton LLC,94138.0,1992-11-30,Mobile Payment
41075,21503,Anderson PLC,3.0,2005-04-10,Bank Transfer
41077,22265,Gutierrez Inc,7462743.0,1986-02-18,E-wallet
41078,5143,"Wilson, Castaneda and Griffin",74404079.0,2003-06-24,Check
41080,42818,Davis and Sons,7.0,1977-04-23,Bank Transfer
41081,50500,Mcdaniel-Brown,770.0,2002-02-19,Prepaid Card
41082,54558,Patrick Group,993.0,1992-04-02,Prepaid Card
41086,59005,Gilmore-Reynolds,3342.0,2013-02-17,Credit Card
41090,31509,Jimenez LLC,81.0,1977-02-12,Credit Card
41096,52088,Ortiz PLC,444844882.0,2012-02-29,Bank Transfer
41099,13333,Fisher-Pollard,796.0,1982-10-06,E-wallet
41100,9769,"Olson, Henderson and Campos",4.0,2016-09-06,Bank Transfer
41101,52326,"Mccarty, Berry and Hudson",88449789.0,2020-03-04,Mobile Payment
41104,63641,Knight LLC,669277484.0,2014-12-19,Debit Card
41105,38138,"Rivera, Martin and Schroeder",3.0,2021-09-08,Bank Transfer
41110,11865,"Williams, Strong and Estrada",614129980.0,2021-11-10,Cryptocurrency
41116,55290,Sanders Group,5052521.0,1992-06-10,Prepaid Card
41119,21389,"Carter, Taylor and Heath",82.0,1976-09-17,Cryptocurrency
41120,49341,"Clark, Johnson and Ruiz",2.0,2007-08-24,Contactless Card
41121,16791,"Stewart, Rojas and Harris",5244053.0,1991-12-18,Bank Transfer
41122,46255,Hamilton-Ali,96.0,2016-07-02,Cash
41125,23790,Gillespie-Pitts,20814826.0,2017-09-29,Prepaid Card
41126,53807,"Miller, Patterson and Lee",32542329.0,2022-06-20,Prepaid Card
41128,9123,Morales-Watson,5226.0,2015-02-23,Cash
41129,32742,Carter and Sons,85225.0,1972-10-11,Check
41130,40245,"Garcia, Park and Serrano",183.0,1975-06-26,Credit Card
41132,9773,Martinez-Johnson,480.0,1988-07-04,Prepaid Card
41135,27199,Perez Inc,997077123.0,1975-09-04,Cryptocurrency
41136,24325,Riddle Ltd,40946.0,1995-04-12,Bank Transfer
41137,7419,Rasmussen-Anderson,617394.0,1990-08-21,Bank Transfer
41141,31318,Garrett-Sherman,333543543.0,2019-01-27,Prepaid Card
41142,42284,Morales and Sons,713259.0,2012-05-25,Credit Card
41143,28192,Miller PLC,2053.0,1970-01-07,Credit Card
41144,49303,Mendez LLC,7708734.0,1998-09-21,Credit Card
41147,55812,"Ramos, Taylor and Schaefer",211376770.0,2018-03-06,Prepaid Card
41148,47622,Paul PLC,28743258.0,2000-07-25,Bank Transfer
41149,7410,Tanner-White,73.0,1995-08-24,Mobile Payment
41150,12202,"Martinez, Robinson and Peters",856.0,2014-07-05,Cryptocurrency
41152,60242,"Walker, Lee and Campbell",3.0,1997-10-16,Credit Card
41153,33277,Fuentes-Kelly,9805.0,1979-07-05,Check
41154,16961,Duncan-Vazquez,165849.0,1993-11-15,Mobile Payment
41155,36533,"Perez, Valdez and Woodward",420382773.0,2007-05-21,Bank Transfer
41160,1989,Williams Ltd,775925858.0,1973-06-12,E-wallet
41163,65198,"Gilbert, Patel and Parker",244.0,1995-09-08,Credit Card
41164,56876,Crawford-Flores,7.0,2016-11-23,Check
41166,50228,"Smith, Johnson and Nelson",23695.0,1999-11-07,Prepaid Card
41167,16044,"White, Huynh and Davis",792660878.0,1993-01-31,E-wallet
41174,20011,Love and Sons,65299.0,2009-04-03,Check
41176,60376,"Forbes, Vasquez and Mendez",3389568.0,2022-08-11,Credit Card
41181,22459,Mills-Hernandez,0.0,1996-06-03,Mobile Payment
41182,7260,"Smith, Sullivan and Robertson",37707.0,2011-03-07,Check
41185,59233,"Woodward, Brooks and Doyle",0.0,1989-06-03,Contactless Card
41186,38920,Miller Inc,14145.0,2001-05-04,Cash
41207,38023,Barker-Fuller,0.0,2015-02-28,Contactless Card
41208,2137,Klein-Arnold,5687.0,2010-06-26,Cryptocurrency
41210,9410,"Kim, York and Ferguson",72416693.0,1991-04-25,Mobile Payment
41212,41410,Leblanc-Flowers,2241.0,2006-06-10,Prepaid Card
41213,59221,Bruce-Parker,4345740.0,1971-10-16,Mobile Payment
41214,61569,Bartlett-Horton,481267.0,1997-05-27,E-wallet
41216,12841,Mason-Willis,3036.0,2020-10-20,Cash
41224,46746,Green-Davis,3.0,2018-04-28,E-wallet
41225,3508,Jones Ltd,693.0,1975-08-16,Debit Card
41226,51461,Martinez-Duncan,6.0,1985-03-06,Credit Card
41227,34431,"Haley, Smith and Miller",59697079.0,1988-06-29,Contactless Card
41229,12254,"Jackson, Wilson and Bowers",59.0,1983-02-26,Cryptocurrency
41231,20454,Malone-Wright,40.0,2000-01-01,Mobile Payment
41232,58108,"Lawrence, Cooke and Moore",6441786.0,2016-03-15,E-wallet
41233,1837,Davis-Williams,903709227.0,2019-12-26,Prepaid Card
41235,41497,Gilbert-Hudson,887566.0,1984-12-06,E-wallet
41237,19256,James Inc,205.0,1993-06-27,Credit Card
41238,30841,Gallagher-Smith,8792124.0,2018-04-24,Cryptocurrency
41240,32130,"Maddox, Jackson and Robinson",61.0,1983-07-21,Cash
41246,65035,Perry-Allison,781541.0,1971-07-27,Contactless Card
41252,57118,"Nicholson, Nelson and Sloan",393.0,1974-02-26,Credit Card
41254,33600,"Bauer, Norris and Shah",2.0,2006-10-15,Debit Card
41255,56843,Tyler-Rogers,119432739.0,1971-10-17,Bank Transfer
41258,17293,House-Gill,9985814.0,2020-05-06,Debit Card
41259,16957,Smith and Sons,71.0,1974-07-28,Debit Card
41260,57432,Alvarado Group,84596.0,1970-09-17,Debit Card
41269,44379,Hoover and Sons,164035877.0,2008-08-18,Credit Card
41270,41424,Berg-Tucker,71185143.0,1992-04-26,E-wallet
41275,195,Kirby-Hutchinson,6302.0,2005-12-18,Bank Transfer
41279,5102,Quinn-Lopez,607450.0,2020-07-22,Mobile Payment
41281,34216,Lewis-Jacobs,72401.0,2008-01-21,Bank Transfer
41285,61265,Klein Group,89.0,2011-07-26,Cryptocurrency
41286,35752,"Spears, Garcia and Heath",9159942.0,2010-12-29,Debit Card
41288,1691,"Compton, Tyler and Duncan",930.0,1990-09-18,Mobile Payment
41290,43327,Rogers Inc,9.0,1999-02-26,Mobile Payment
41295,30693,"Mcintyre, Armstrong and Branch",68.0,2009-10-30,Mobile Payment
41301,33922,"Welch, Lopez and Huffman",33378.0,1990-12-02,Debit Card
