log_id,customer_id,communication_type,timestamp
37298,32348,Mobile App,0 days 15:50:17
37299,20390,Email,0 days 06:36:52
37304,56336,Online Chat,0 days 22:21:05
37314,41619,Online Chat,0 days 09:08:22
37316,13842,Mobile App,0 days 04:30:20
37323,18844,In-person,0 days 00:18:53
37330,47920,Email,0 days 23:05:12
37344,24445,Postal Mail,0 days 04:02:03
37347,12523,Phone,0 days 01:23:42
37350,29790,Phone,0 days 07:57:00
37353,49984,Online Chat,0 days 00:45:30
37356,49720,Online Chat,0 days 23:41:20
37358,38396,Email,0 days 15:25:29
37360,52081,Mobile App,0 days 02:04:15
37364,18029,Online Chat,0 days 04:06:53
37369,54475,Phone,0 days 00:35:19
37370,4795,Online Chat,0 days 07:21:05
37372,40298,Phone,0 days 21:43:32
37376,45741,Mobile App,0 days 05:28:37
37381,14715,In-person,0 days 16:44:08
37383,38927,In-person,0 days 07:40:47
37385,39159,Phone,0 days 01:19:49
37391,49497,Phone,0 days 00:41:31
37393,43998,Phone,0 days 11:49:06
37397,18536,Phone,0 days 22:48:04
37398,21704,Mobile App,0 days 12:53:07
37399,19215,Mobile App,0 days 12:59:40
37402,61841,Mobile App,0 days 18:13:46
37403,34970,Mobile App,0 days 03:57:16
37405,3317,In-person,0 days 13:28:12
37408,2812,Postal Mail,0 days 02:53:39
37410,2622,Email,0 days 07:17:50
37412,39814,Online Chat,0 days 09:08:57
37417,59077,Phone,0 days 17:03:51
37419,48287,Postal Mail,0 days 00:38:25
37423,11490,Phone,0 days 12:27:13
37424,40678,Online Chat,0 days 00:44:09
37427,63945,Phone,0 days 02:01:55
37430,14334,Online Chat,0 days 07:36:06
37432,56200,Email,0 days 21:10:22
37434,37839,Mobile App,0 days 21:43:51
37438,33051,Phone,0 days 06:51:25
37440,41741,In-person,0 days 05:00:27
37443,53966,In-person,0 days 13:44:38
37447,4456,Online Chat,0 days 10:18:31
37450,38644,Postal Mail,0 days 13:50:19
37451,20254,Email,0 days 00:52:27
37452,34509,Mobile App,0 days 21:08:46
37453,57057,Email,0 days 20:24:21
37456,43295,In-person,0 days 04:30:00
37458,52661,Email,0 days 05:05:51
37464,59821,Mobile App,0 days 16:31:29
37465,6276,Email,0 days 16:45:52
37466,32651,Mobile App,0 days 02:20:24
37468,43585,Mobile App,0 days 06:36:19
37469,52083,In-person,0 days 22:16:25
37470,20085,Phone,0 days 02:01:52
37476,62112,Online Chat,0 days 12:18:56
37480,21910,In-person,0 days 16:10:56
37482,8550,Email,0 days 19:27:32
37484,51588,In-person,0 days 03:48:21
37492,60476,Postal Mail,0 days 05:17:44
37493,18943,Email,0 days 21:06:23
37494,18021,In-person,0 days 03:39:14
37496,35195,In-person,0 days 11:39:28
37499,50076,Email,0 days 04:57:08
37500,39121,Phone,0 days 07:00:25
37501,43897,Email,0 days 12:40:05
37503,44710,In-person,0 days 20:41:12
37504,17674,Phone,0 days 07:12:20
37505,34310,In-person,0 days 03:01:30
37506,33432,Online Chat,0 days 02:05:59
37510,17756,Postal Mail,0 days 06:59:37
37512,8253,Phone,0 days 23:59:39
37513,39802,Mobile App,0 days 04:33:42
37516,61574,Email,0 days 22:08:08
37519,64822,Mobile App,0 days 20:05:26
37520,36040,In-person,0 days 09:42:27
37522,14695,Email,0 days 06:04:44
37523,31595,Postal Mail,0 days 18:30:10
37531,25832,Mobile App,0 days 05:51:19
37533,1106,Phone,0 days 03:45:15
37534,45395,Email,0 days 20:04:52
37535,18064,Mobile App,0 days 09:18:51
37536,41928,Phone,0 days 21:41:08
37538,57696,Phone,0 days 23:12:51
37543,28584,Mobile App,0 days 20:35:14
37547,27726,Phone,0 days 04:46:31
37551,46890,Postal Mail,0 days 10:03:50
37553,42653,Mobile App,0 days 22:29:52
37554,36278,Email,0 days 06:09:56
37555,54472,Postal Mail,0 days 17:11:42
37556,59635,Email,0 days 17:04:20
37558,5232,In-person,0 days 10:44:23
37559,21448,Mobile App,0 days 21:59:52
37560,22799,Postal Mail,0 days 12:24:28
37562,43673,Postal Mail,0 days 15:24:42
37565,57158,Mobile App,0 days 04:15:53
37566,46238,Postal Mail,0 days 22:35:39
37567,10305,Online Chat,0 days 11:45:17
37568,13358,Mobile App,0 days 09:24:32
37574,7530,In-person,0 days 23:40:41
37576,28429,In-person,0 days 07:07:52
37577,32987,Online Chat,0 days 07:07:51
37578,46899,Mobile App,0 days 18:45:52
37579,30841,Email,0 days 17:28:13
37581,12162,Mobile App,0 days 12:33:44
37583,60907,Postal Mail,0 days 19:36:10
37587,24998,In-person,0 days 18:06:01
37589,23608,Mobile App,0 days 12:39:07
37596,44912,Postal Mail,0 days 15:22:35
37598,44527,Mobile App,0 days 21:52:13
37599,2749,Phone,0 days 18:05:31
37605,26411,In-person,0 days 19:15:45
37606,46543,Email,0 days 12:53:31
37608,49219,In-person,0 days 14:13:32
37609,24616,Online Chat,0 days 22:07:02
37611,37206,Phone,0 days 00:55:51
37614,58410,Phone,0 days 04:55:11
37615,60657,Email,0 days 15:30:19
37617,38005,Email,0 days 14:51:22
37618,33826,In-person,0 days 04:21:48
37625,6591,Phone,0 days 06:50:56
37626,51691,Mobile App,0 days 08:13:40
37627,17858,Phone,0 days 20:08:39
37629,3269,Postal Mail,0 days 02:04:25
37632,64575,Postal Mail,0 days 21:24:26
37633,11689,In-person,0 days 10:29:47
37634,7751,Phone,0 days 00:11:35
37636,11540,Mobile App,0 days 11:45:08
37639,4786,In-person,0 days 18:51:48
37640,3322,Mobile App,0 days 01:36:46
37643,37206,Mobile App,0 days 19:57:01
37647,54437,Online Chat,0 days 13:31:28
37652,59221,Phone,0 days 08:29:18
37655,57364,Postal Mail,0 days 03:35:11
37660,62450,Postal Mail,0 days 19:41:38
37661,20188,Postal Mail,0 days 18:40:37
37665,52603,Phone,0 days 11:32:05
37666,52909,Email,0 days 04:44:43
37667,36721,Mobile App,0 days 08:46:43
37669,41335,Phone,0 days 03:59:28
37671,18119,Postal Mail,0 days 15:28:00
37672,17949,In-person,0 days 13:52:18
37673,33738,Online Chat,0 days 01:33:41
37674,63287,Online Chat,0 days 17:16:23
37679,54570,Email,0 days 03:02:59
37680,47865,Email,0 days 13:50:00
37686,23950,Email,0 days 15:39:11
37688,36151,Email,0 days 00:26:36
37690,61078,Email,0 days 08:12:38
37691,59472,Mobile App,0 days 22:44:07
37694,10450,Phone,0 days 14:36:08
37706,50560,Mobile App,0 days 04:44:20
37709,24113,Online Chat,0 days 01:54:14
37713,3208,Postal Mail,0 days 19:03:39
37715,46928,Online Chat,0 days 23:55:32
37716,33203,In-person,0 days 15:11:45
37727,22562,Postal Mail,0 days 11:49:00
37728,24569,In-person,0 days 02:45:56
37731,65021,Postal Mail,0 days 22:47:11
37732,46283,Mobile App,0 days 01:51:57
37734,16363,Postal Mail,0 days 07:31:19
37738,42160,Postal Mail,0 days 22:10:39
37746,33329,Mobile App,0 days 15:27:18
37749,1151,In-person,0 days 04:13:02
37750,3450,Phone,0 days 14:12:04
37753,59952,Email,0 days 08:47:17
37754,42836,Online Chat,0 days 04:44:18
37755,33286,Postal Mail,0 days 03:55:13
37758,43331,Email,0 days 07:30:39
37760,9089,Postal Mail,0 days 01:38:07
37761,3861,Postal Mail,0 days 01:24:10
37764,30022,Email,0 days 23:35:57
37771,51458,Postal Mail,0 days 06:58:21
37773,6145,Phone,0 days 02:23:20
37778,39049,Phone,0 days 06:57:26
37779,32647,Mobile App,0 days 08:56:06
37780,57661,Online Chat,0 days 14:34:37
37781,33371,Online Chat,0 days 11:07:53
37786,2943,Online Chat,0 days 15:42:22
37790,64188,Online Chat,0 days 08:58:32
37791,36756,Postal Mail,0 days 04:00:41
37798,21910,Mobile App,0 days 04:23:54
37800,21302,Online Chat,0 days 10:36:56
37801,17605,In-person,0 days 10:53:04
37802,53187,Email,0 days 12:08:18
37806,48510,Phone,0 days 17:42:31
37807,32043,Phone,0 days 01:24:37
37810,65179,Postal Mail,0 days 04:10:26
37815,61830,In-person,0 days 18:19:19
37819,12418,In-person,0 days 10:51:19
37821,30013,Online Chat,0 days 11:47:34
37822,13566,Online Chat,0 days 11:18:17
37823,42500,Mobile App,0 days 10:29:09
37825,62450,In-person,0 days 09:14:29
37826,41046,In-person,0 days 02:09:47
37827,53782,Mobile App,0 days 14:18:43
37829,21078,Online Chat,0 days 00:07:32
37833,23136,In-person,0 days 11:44:11
37838,19897,In-person,0 days 08:24:34
37841,40049,Postal Mail,0 days 07:33:51
37843,45226,Online Chat,0 days 04:52:00
37844,61782,Online Chat,0 days 05:02:12
37845,22640,In-person,0 days 23:17:30
37855,43082,Postal Mail,0 days 01:13:17
37857,38192,Mobile App,0 days 03:35:38
37859,34232,Mobile App,0 days 20:41:42
37860,48981,Email,0 days 20:33:30
37862,19180,Postal Mail,0 days 13:19:10
37863,25386,Email,0 days 08:22:47
37866,38470,In-person,0 days 16:45:25
37875,30528,Mobile App,0 days 14:48:54
37876,18601,Email,0 days 08:16:42
37877,59766,Phone,0 days 12:48:13
37879,61048,Email,0 days 06:34:47
37884,61393,Postal Mail,0 days 16:19:11
37885,17383,Phone,0 days 00:44:58
37889,6801,Online Chat,0 days 21:34:08
37892,4111,Postal Mail,0 days 11:12:40
37897,13260,Online Chat,0 days 22:42:07
37900,33985,Postal Mail,0 days 21:46:21
37903,52807,In-person,0 days 04:07:42
37908,65023,Online Chat,0 days 21:16:52
37912,57912,Email,0 days 17:55:11
37913,1457,Phone,0 days 15:24:03
37915,26578,Email,0 days 11:39:25
37920,21952,Postal Mail,0 days 17:48:57
37921,35329,Email,0 days 08:07:00
37925,16145,Phone,0 days 01:33:11
37932,55420,Postal Mail,0 days 04:21:28
37936,59635,Mobile App,0 days 10:33:20
37938,1663,Phone,0 days 17:04:21
37942,9640,Online Chat,0 days 11:03:17
37948,40659,Email,0 days 19:42:48
37952,59755,Postal Mail,0 days 23:42:21
37959,14883,Online Chat,0 days 02:52:20
37960,49944,Online Chat,0 days 19:24:48
37974,16799,Online Chat,0 days 08:31:41
37978,31193,Email,0 days 08:29:58
37979,43655,Email,0 days 17:38:29
37981,12050,Online Chat,0 days 20:53:33
37985,6472,In-person,0 days 01:12:39
37987,56882,Phone,0 days 22:34:54
37988,22050,Phone,0 days 02:47:38
37989,50347,Postal Mail,0 days 20:44:13
37990,41928,Email,0 days 23:40:40
37992,53812,In-person,0 days 11:20:15
37994,35260,Postal Mail,0 days 10:57:07
37997,38732,In-person,0 days 07:24:59
37999,43757,Email,0 days 16:29:45
38000,23201,Postal Mail,0 days 14:12:50
38001,48570,Mobile App,0 days 18:40:29
38002,51183,Phone,0 days 03:48:41
38003,914,Postal Mail,0 days 13:56:40
38007,45148,Phone,0 days 20:03:01
38012,27232,In-person,0 days 01:58:08
38014,37818,Phone,0 days 02:10:28
38017,61923,Mobile App,0 days 03:23:02
38021,4769,Phone,0 days 15:50:26
38024,9458,Online Chat,0 days 22:33:20
38025,46632,Postal Mail,0 days 15:29:40
38033,35683,In-person,0 days 02:15:11
38035,16990,Postal Mail,0 days 18:49:41
38036,21525,Online Chat,0 days 21:00:10
38037,11618,Postal Mail,0 days 06:53:45
38039,18770,Phone,0 days 06:52:03
38040,19537,Mobile App,0 days 06:34:41
38043,3153,Postal Mail,0 days 16:03:11
38044,56295,Postal Mail,0 days 15:53:38
38045,21271,Email,0 days 11:57:48
38046,52231,Phone,0 days 14:48:44
38048,40792,Online Chat,0 days 22:43:30
38049,53405,Phone,0 days 06:20:48
38051,3412,Online Chat,0 days 07:36:34
38053,64277,Online Chat,0 days 11:46:38
38054,52018,Phone,0 days 18:32:19
38056,55860,Postal Mail,0 days 20:58:00
38057,19446,Mobile App,0 days 00:41:42
38061,13883,Phone,0 days 06:13:02
38063,4654,In-person,0 days 05:15:09
38076,26887,Phone,0 days 17:52:42
38077,34592,Phone,0 days 15:54:14
38080,35167,Phone,0 days 04:59:05
38082,52747,Postal Mail,0 days 07:18:54
38085,54360,Postal Mail,0 days 21:28:10
38090,17747,Postal Mail,0 days 15:43:36
38094,15011,Email,0 days 00:54:06
38098,23856,Email,0 days 17:52:42
38099,3283,Mobile App,0 days 09:07:10
38100,36010,Mobile App,0 days 14:29:00
38101,47670,Phone,0 days 04:57:22
38106,23887,Phone,0 days 12:04:45
38109,1345,Mobile App,0 days 10:03:29
38118,61120,In-person,0 days 17:11:45
38135,59432,In-person,0 days 22:44:34
38138,63923,Online Chat,0 days 01:31:13
38146,48320,In-person,0 days 03:14:38
38147,30783,Mobile App,0 days 13:10:23
38148,8365,In-person,0 days 09:23:56
38150,46572,In-person,0 days 10:11:25
38151,52884,Online Chat,0 days 09:06:33
38152,32936,Online Chat,0 days 14:48:34
38160,9347,Mobile App,0 days 10:12:06
38165,6719,Phone,0 days 14:51:01
38168,54065,In-person,0 days 04:57:07
38169,41964,Online Chat,0 days 19:11:55
38171,41890,Postal Mail,0 days 23:06:48
38172,24034,Email,0 days 18:53:57
38173,40114,Phone,0 days 05:32:56
38174,57088,In-person,0 days 04:12:30
38178,19174,In-person,0 days 16:19:30
38179,20493,Phone,0 days 02:40:59
38184,54508,Mobile App,0 days 18:42:47
38188,10725,Email,0 days 23:06:28
38189,24178,Mobile App,0 days 09:41:35
38190,1939,Online Chat,0 days 17:26:22
38191,37067,Online Chat,0 days 02:51:47
38195,34841,Online Chat,0 days 10:01:18
38199,40292,In-person,0 days 12:59:57
38200,28572,Email,0 days 19:12:41
38202,50827,Phone,0 days 17:31:28
38203,63413,Mobile App,0 days 13:21:31
38205,37530,In-person,0 days 10:19:58
38207,52397,Mobile App,0 days 10:13:23
38208,26672,Mobile App,0 days 20:09:32
38209,15877,Postal Mail,0 days 17:40:26
38213,32730,Email,0 days 22:48:00
38218,13801,Online Chat,0 days 07:34:41
38219,50309,Phone,0 days 09:32:09
38222,17613,Mobile App,0 days 23:57:22
38224,21786,Mobile App,0 days 06:10:11
38225,57395,Phone,0 days 11:45:30
38227,47178,Email,0 days 04:04:29
38228,8341,Mobile App,0 days 04:08:17
38230,4125,Mobile App,0 days 05:13:56
38231,33707,Postal Mail,0 days 22:39:13
38232,62612,In-person,0 days 10:55:20
38237,5995,Mobile App,0 days 19:35:28
38239,61228,Postal Mail,0 days 06:29:32
38240,57462,Postal Mail,0 days 00:43:27
38241,30896,Mobile App,0 days 08:34:21
38245,37970,In-person,0 days 16:38:44
38253,63555,Phone,0 days 23:09:19
38255,15143,Phone,0 days 14:15:53
38262,28641,In-person,0 days 09:33:42
38264,58604,Mobile App,0 days 22:06:18
38267,43861,Online Chat,0 days 03:56:09
38274,49720,Postal Mail,0 days 18:54:30
38276,34806,Postal Mail,0 days 10:54:08
38277,44521,In-person,0 days 04:16:52
38279,304,Postal Mail,0 days 15:00:13
38280,8922,Postal Mail,0 days 06:08:42
38284,43012,Phone,0 days 12:58:30
38286,33186,Mobile App,0 days 04:21:08
38289,27285,In-person,0 days 02:37:36
38293,59002,In-person,0 days 16:03:50
38294,1507,Postal Mail,0 days 23:45:04
38298,9312,Phone,0 days 02:55:53
38299,3014,Online Chat,0 days 04:08:15
38303,9736,Postal Mail,0 days 14:11:42
38308,24852,Email,0 days 17:39:34
38316,34837,Email,0 days 18:14:39
38321,64029,Online Chat,0 days 09:36:15
38326,29566,Mobile App,0 days 03:51:12
38329,50625,Phone,0 days 23:43:31
38331,42720,In-person,0 days 18:15:57
38333,22377,Mobile App,0 days 13:21:17
38334,18278,Phone,0 days 18:43:50
38337,60409,Online Chat,0 days 23:10:31
38338,41448,Mobile App,0 days 19:42:00
38342,301,In-person,0 days 10:39:35
38345,27836,Phone,0 days 19:14:31
38348,31800,In-person,0 days 23:25:25
38352,58639,In-person,0 days 18:27:29
38353,7313,Phone,0 days 00:30:25
38354,48653,Postal Mail,0 days 04:33:40
38355,64523,Email,0 days 19:31:19
38356,50909,Postal Mail,0 days 07:14:37
38361,65427,Online Chat,0 days 11:10:21
38367,435,In-person,0 days 21:58:49
38368,48653,In-person,0 days 09:46:56
38369,44279,In-person,0 days 19:41:14
38372,18368,Phone,0 days 09:09:46
38375,32748,Postal Mail,0 days 02:18:19
38382,19304,Online Chat,0 days 19:24:00
38385,46469,Email,0 days 05:07:52
38388,33581,Postal Mail,0 days 20:25:02
38389,35979,Phone,0 days 15:14:46
38395,36902,In-person,0 days 05:02:33
38400,49971,Online Chat,0 days 02:25:03
38407,14179,Postal Mail,0 days 12:32:41
38408,32237,Online Chat,0 days 07:59:37
38411,34584,In-person,0 days 08:01:52
38413,53640,Mobile App,0 days 17:27:30
38416,16468,Mobile App,0 days 06:34:54
38417,48699,Phone,0 days 22:34:38
38418,13323,In-person,0 days 00:55:24
38419,14928,Postal Mail,0 days 17:30:53
38420,37067,Mobile App,0 days 17:22:17
38421,44312,Postal Mail,0 days 04:45:21
38424,64214,Email,0 days 14:10:29
38428,46273,Email,0 days 02:11:03
38436,46466,Online Chat,0 days 09:07:31
38440,28083,Mobile App,0 days 14:46:27
38448,54211,In-person,0 days 11:57:01
38452,35052,Online Chat,0 days 10:35:45
38456,16646,Email,0 days 03:24:25
38457,9291,Postal Mail,0 days 01:57:49
38459,31451,Phone,0 days 11:10:08
38461,41487,Postal Mail,0 days 17:40:20
38463,27276,Online Chat,0 days 02:20:36
38465,55681,Postal Mail,0 days 04:04:31
38466,38625,Online Chat,0 days 21:27:19
38468,53737,Mobile App,0 days 15:14:44
38469,21653,In-person,0 days 12:55:07
38470,10780,Postal Mail,0 days 16:39:18
38471,19008,Postal Mail,0 days 21:13:39
38478,42240,Online Chat,0 days 09:06:44
38480,37594,Phone,0 days 23:02:47
38481,19665,Mobile App,0 days 10:29:42
38482,53253,Email,0 days 18:13:14
38483,60426,Postal Mail,0 days 00:52:19
38484,2508,In-person,0 days 19:02:15
38486,61693,Postal Mail,0 days 19:35:42
38488,58940,Phone,0 days 21:55:12
38492,62219,Mobile App,0 days 01:45:14
38500,17440,Email,0 days 13:49:35
38503,50454,In-person,0 days 09:01:15
38504,9154,Email,0 days 00:43:16
38505,14881,Online Chat,0 days 20:14:51
38506,63838,Email,0 days 13:14:37
38510,56588,Email,0 days 11:16:32
38515,48846,Phone,0 days 03:33:10
38516,29615,Mobile App,0 days 05:00:58
38518,48229,Mobile App,0 days 16:05:01
38521,20494,Postal Mail,0 days 08:02:01
38522,14166,Online Chat,0 days 23:48:00
38525,29790,Online Chat,0 days 14:55:46
38526,53661,Phone,0 days 22:10:50
38528,28906,Online Chat,0 days 07:30:20
38530,48905,In-person,0 days 02:40:29
38531,4204,Email,0 days 13:55:17
38532,12673,Email,0 days 12:30:13
38533,1504,Phone,0 days 05:02:05
38534,46370,Mobile App,0 days 03:24:06
38535,35098,Online Chat,0 days 19:42:58
38544,4984,Postal Mail,0 days 21:12:59
38545,53412,Phone,0 days 06:37:39
38546,61264,In-person,0 days 19:27:01
38553,21306,Mobile App,0 days 03:16:46
38558,5413,Online Chat,0 days 04:02:31
38562,39634,Online Chat,0 days 21:00:36
38563,44231,Online Chat,0 days 15:19:16
38564,11838,Email,0 days 07:33:04
38566,31062,Email,0 days 05:50:28
38568,24810,Phone,0 days 13:21:36
38573,30267,Phone,0 days 12:38:17
38577,42146,Phone,0 days 14:14:00
38579,37608,Online Chat,0 days 02:05:19
38581,52873,In-person,0 days 21:43:17
38584,7711,Email,0 days 05:28:01
38586,56200,Online Chat,0 days 04:33:11
38592,45398,Phone,0 days 02:09:18
38593,51334,Phone,0 days 20:53:40
38597,48161,Email,0 days 05:44:12
38598,36647,In-person,0 days 17:35:34
38604,17437,Postal Mail,0 days 16:39:00
38605,45908,Email,0 days 00:22:33
38607,18054,Postal Mail,0 days 20:09:31
38609,30068,Mobile App,0 days 01:24:05
38610,16319,In-person,0 days 04:06:01
38613,5017,Online Chat,0 days 17:21:45
38615,59504,In-person,0 days 02:52:31
38621,64084,In-person,0 days 11:34:35
38623,31168,Email,0 days 01:47:45
38624,9114,Mobile App,0 days 22:49:02
38629,25538,In-person,0 days 18:32:08
38631,3605,Postal Mail,0 days 22:17:10
38632,20802,Postal Mail,0 days 21:50:22
38634,54958,Mobile App,0 days 08:07:32
38635,64661,Postal Mail,0 days 03:27:26
38638,57489,Mobile App,0 days 20:09:50
38639,44076,Email,0 days 13:48:11
38643,7342,Email,0 days 18:50:26
38646,50955,In-person,0 days 19:06:56
38651,56895,Online Chat,0 days 14:50:34
38653,62059,Online Chat,0 days 13:22:22
38656,26759,Mobile App,0 days 02:43:05
38658,20147,Online Chat,0 days 05:13:05
38663,26187,Mobile App,0 days 03:18:53
38664,50424,Mobile App,0 days 17:27:09
38667,29267,Phone,0 days 13:51:30
38668,62750,In-person,0 days 22:33:29
38669,17322,Phone,0 days 21:27:59
38670,19589,Postal Mail,0 days 12:57:24
38677,14843,Postal Mail,0 days 12:57:38
38679,62217,In-person,0 days 22:42:22
38683,12888,Email,0 days 17:54:11
38685,6938,Mobile App,0 days 07:21:02
38694,51867,In-person,0 days 08:38:48
38695,698,Mobile App,0 days 22:52:43
38696,33571,Mobile App,0 days 17:07:40
38698,33881,Email,0 days 08:04:52
38703,12673,In-person,0 days 05:03:22
38705,44681,Online Chat,0 days 13:10:14
38706,2898,Phone,0 days 02:01:20
38707,42136,Phone,0 days 15:49:29
38708,17060,In-person,0 days 08:21:30
38709,35350,Mobile App,0 days 03:57:23
38712,809,Online Chat,0 days 10:43:24
38715,61875,Email,0 days 13:36:41
38721,45182,Email,0 days 22:14:57
38722,12888,Postal Mail,0 days 17:14:44
38723,46939,In-person,0 days 02:47:20
38724,49879,Email,0 days 11:46:57
38733,14081,Mobile App,0 days 21:18:33
38735,18611,Postal Mail,0 days 23:09:43
38736,16150,Mobile App,0 days 23:15:11
38740,38988,Phone,0 days 01:12:03
38743,48933,Postal Mail,0 days 16:05:20
38748,57124,Email,0 days 06:24:04
38749,61498,Email,0 days 06:36:12
38760,29776,Email,0 days 10:27:35
38761,6472,Postal Mail,0 days 16:34:55
38763,15233,Phone,0 days 01:45:29
38764,23724,In-person,0 days 12:33:40
38772,25104,Postal Mail,0 days 22:38:38
38773,37202,Phone,0 days 17:39:22
38774,40216,Online Chat,0 days 21:18:46
38776,64322,Online Chat,0 days 06:01:33
38778,58449,In-person,0 days 19:45:29
38782,24568,Mobile App,0 days 05:58:59
38784,36615,Phone,0 days 21:04:51
38785,55604,Online Chat,0 days 11:16:55
38786,29662,Online Chat,0 days 01:18:11
38787,22294,Online Chat,0 days 03:58:53
38791,5288,Online Chat,0 days 15:24:47
38801,64991,Mobile App,0 days 17:38:42
