account_id,customer_id,account_type,balance,status_type
26851,1911,Business Account,7.0,Closed
26853,46685,Trust Account,50186.0,Inactive/Dormant
26863,32653,Savings Account,80244392.0,Active
26866,34474,Checking/Current Account,647902917.0,Closed
26870,26980,Savings Account,527138.0,Active
26874,9534,Individual Retirement Account (IRA),1.0,Inactive/Dormant
26877,48546,Savings Account,7.0,Active
26884,17598,Business Account,61388786.0,Blocked/Frozen
26890,6978,Savings Account,2479.0,Defaulted
26895,65507,Custodial Account,440885272.0,Blocked/Frozen
26898,49089,Custodial Account,318172.0,Defaulted
26904,55565,Business Account,990236.0,Inactive/Dormant
26905,15795,Certificate of Deposit (CD),9.0,Inactive/Dormant
26911,64923,Trust Account,26945091.0,Inactive/Dormant
26916,24548,Certificate of Deposit (CD),91850615.0,Blocked/Frozen
26923,27754,Custodial Account,423617.0,Limited/Restricted
26925,25788,Trust Account,463879616.0,Closed
26929,13229,Individual Retirement Account (IRA),41628.0,Inactive/Dormant
26938,7020,Business Account,52.0,Defaulted
26943,58899,Certificate of Deposit (CD),8213.0,Active
26953,60761,Checking/Current Account,33713.0,Closed
26954,306,Individual Retirement Account (IRA),0.0,Limited/Restricted
26956,56012,Certificate of Deposit (CD),2028.0,Inactive/Dormant
26958,11542,Trust Account,19.0,Closed
26959,22983,Certificate of Deposit (CD),8524786.0,Defaulted
26963,65435,Business Account,27552005.0,Closed
26964,59473,Trust Account,19943616.0,Limited/Restricted
26968,30011,Trust Account,7951.0,Active
26973,41054,Custodial Account,710.0,Closed
26974,28419,Savings Account,3905299.0,Blocked/Frozen
26975,2025,Trust Account,9.0,Blocked/Frozen
26978,40784,Custodial Account,300.0,Defaulted
26982,15134,Checking/Current Account,52079133.0,Limited/Restricted
26983,7459,Certificate of Deposit (CD),97214.0,Blocked/Frozen
26990,21625,Savings Account,6647.0,Closed
26996,39876,Savings Account,87.0,Blocked/Frozen
26997,18184,Business Account,7.0,Blocked/Frozen
27004,59384,Checking/Current Account,11663041.0,Defaulted
27009,47345,Trust Account,126.0,Inactive/Dormant
27010,23221,Custodial Account,777425.0,Active
27024,20195,Custodial Account,6613267.0,Active
27026,7890,Checking/Current Account,115430.0,Blocked/Frozen
27036,3029,Business Account,17.0,Defaulted
27037,33490,Savings Account,124.0,Inactive/Dormant
27040,31541,Individual Retirement Account (IRA),4.0,Limited/Restricted
27046,47978,Checking/Current Account,574182015.0,Active
27047,53255,Certificate of Deposit (CD),15918491.0,Active
27049,30006,Individual Retirement Account (IRA),3.0,Inactive/Dormant
27054,57325,Trust Account,34.0,Inactive/Dormant
27056,50766,Certificate of Deposit (CD),67171.0,Closed
27068,63424,Certificate of Deposit (CD),57.0,Closed
27073,38331,Savings Account,2448087.0,Defaulted
27074,46197,Custodial Account,140689.0,Active
27077,57827,Business Account,20.0,Inactive/Dormant
27087,41477,Checking/Current Account,442640084.0,Active
27090,17684,Checking/Current Account,9.0,Defaulted
27103,41236,Custodial Account,33.0,Closed
27108,19758,Business Account,242923.0,Active
27112,607,Custodial Account,297.0,Blocked/Frozen
27113,17228,Custodial Account,62688672.0,Blocked/Frozen
27115,33925,Custodial Account,704226.0,Blocked/Frozen
27116,33091,Custodial Account,65735420.0,Closed
27122,36240,Individual Retirement Account (IRA),7861826.0,Limited/Restricted
27124,14615,Savings Account,8416.0,Inactive/Dormant
27128,31631,Certificate of Deposit (CD),6.0,Defaulted
27129,10703,Business Account,1096.0,Inactive/Dormant
27130,7942,Business Account,66121294.0,Blocked/Frozen
27131,57097,Individual Retirement Account (IRA),83804.0,Inactive/Dormant
27132,18391,Checking/Current Account,29.0,Inactive/Dormant
27140,49822,Checking/Current Account,28757939.0,Limited/Restricted
27143,6424,Savings Account,44030720.0,Defaulted
27144,10454,Business Account,384748.0,Active
27147,52968,Savings Account,99530847.0,Active
27150,60066,Individual Retirement Account (IRA),970.0,Blocked/Frozen
27151,7516,Trust Account,6616.0,Limited/Restricted
27156,52326,Business Account,96573.0,Inactive/Dormant
27172,5904,Trust Account,74655.0,Limited/Restricted
27173,29962,Certificate of Deposit (CD),24801.0,Blocked/Frozen
27177,58759,Business Account,909.0,Closed
27182,25010,Certificate of Deposit (CD),25.0,Closed
27186,16773,Savings Account,70922.0,Closed
27187,34730,Certificate of Deposit (CD),202599.0,Blocked/Frozen
27189,57354,Custodial Account,5.0,Blocked/Frozen
27190,44865,Business Account,70734744.0,Closed
27191,11436,Certificate of Deposit (CD),103.0,Active
27194,21645,Savings Account,5995.0,Blocked/Frozen
27199,38331,Custodial Account,6476201.0,Blocked/Frozen
27204,19734,Checking/Current Account,45677214.0,Limited/Restricted
27210,4433,Checking/Current Account,618.0,Limited/Restricted
27213,16497,Checking/Current Account,192.0,Defaulted
27215,48272,Trust Account,732808088.0,Blocked/Frozen
27216,49595,Certificate of Deposit (CD),62861061.0,Limited/Restricted
27217,63575,Savings Account,4163078.0,Limited/Restricted
27225,32512,Checking/Current Account,795072.0,Inactive/Dormant
27231,44976,Individual Retirement Account (IRA),5378.0,Blocked/Frozen
27236,59455,Individual Retirement Account (IRA),7053.0,Limited/Restricted
27238,7536,Business Account,13305.0,Inactive/Dormant
27240,47524,Individual Retirement Account (IRA),265367.0,Defaulted
27243,48777,Checking/Current Account,9860.0,Defaulted
27244,29985,Checking/Current Account,73580284.0,Limited/Restricted
27260,63528,Business Account,60771852.0,Closed
27263,50858,Certificate of Deposit (CD),61779.0,Closed
27265,12197,Checking/Current Account,662697327.0,Closed
27270,7313,Individual Retirement Account (IRA),1.0,Active
27275,62564,Individual Retirement Account (IRA),1654.0,Blocked/Frozen
27278,32612,Certificate of Deposit (CD),24265.0,Defaulted
27281,9876,Savings Account,68021683.0,Limited/Restricted
27285,30844,Business Account,17838957.0,Active
27289,3242,Custodial Account,6718.0,Defaulted
27294,34583,Certificate of Deposit (CD),644653.0,Blocked/Frozen
27297,29900,Certificate of Deposit (CD),71275.0,Blocked/Frozen
27298,33559,Certificate of Deposit (CD),654756551.0,Inactive/Dormant
27309,46814,Trust Account,81.0,Inactive/Dormant
27310,11461,Checking/Current Account,395332.0,Defaulted
27320,59344,Business Account,3947649.0,Limited/Restricted
27324,32744,Business Account,700.0,Inactive/Dormant
27327,21051,Business Account,18834.0,Limited/Restricted
27332,42655,Certificate of Deposit (CD),88165.0,Active
27336,48835,Certificate of Deposit (CD),93701.0,Defaulted
27338,16976,Savings Account,482.0,Active
27341,51372,Individual Retirement Account (IRA),270793404.0,Limited/Restricted
27344,4424,Individual Retirement Account (IRA),54578.0,Defaulted
27348,44167,Business Account,8.0,Active
27350,32936,Checking/Current Account,495350.0,Blocked/Frozen
27353,24774,Custodial Account,61984459.0,Limited/Restricted
27355,61750,Checking/Current Account,5732691.0,Blocked/Frozen
27356,23730,Certificate of Deposit (CD),611640.0,Closed
27357,12097,Certificate of Deposit (CD),3736902.0,Blocked/Frozen
27363,8132,Custodial Account,582.0,Closed
27365,10421,Certificate of Deposit (CD),374.0,Active
27366,38421,Checking/Current Account,3.0,Inactive/Dormant
27371,34181,Individual Retirement Account (IRA),975587.0,Blocked/Frozen
27373,10057,Business Account,40.0,Inactive/Dormant
27375,21798,Savings Account,56.0,Blocked/Frozen
27378,28419,Individual Retirement Account (IRA),4683620.0,Closed
27387,44060,Custodial Account,888.0,Active
27388,8694,Custodial Account,232.0,Active
27389,56084,Business Account,7248.0,Closed
27398,1350,Certificate of Deposit (CD),349.0,Defaulted
27399,1903,Savings Account,565.0,Limited/Restricted
27400,41637,Custodial Account,582.0,Defaulted
27402,16048,Checking/Current Account,1242130.0,Inactive/Dormant
27407,26529,Trust Account,88581822.0,Limited/Restricted
27409,19273,Savings Account,8966776.0,Defaulted
27411,46178,Custodial Account,64997713.0,Defaulted
27412,28636,Savings Account,61.0,Inactive/Dormant
27414,45104,Checking/Current Account,573915078.0,Defaulted
27417,51859,Certificate of Deposit (CD),57776.0,Closed
27418,13229,Custodial Account,673231267.0,Active
27420,16313,Individual Retirement Account (IRA),96493326.0,Defaulted
27422,13713,Business Account,459735032.0,Active
27426,18380,Business Account,10127299.0,Limited/Restricted
27427,3650,Certificate of Deposit (CD),15.0,Active
27428,22969,Business Account,2286032.0,Active
27430,24129,Business Account,6.0,Closed
27433,320,Custodial Account,86577063.0,Closed
27438,7873,Trust Account,7283.0,Defaulted
27443,41823,Certificate of Deposit (CD),2.0,Blocked/Frozen
27446,14382,Individual Retirement Account (IRA),43.0,Inactive/Dormant
27447,852,Trust Account,460.0,Defaulted
27453,1566,Savings Account,37809935.0,Defaulted
27465,48725,Custodial Account,20.0,Closed
27466,30875,Custodial Account,86833400.0,Defaulted
27474,17228,Checking/Current Account,8721871.0,Limited/Restricted
27479,7675,Savings Account,15088042.0,Active
27481,64824,Trust Account,642150.0,Defaulted
27483,62891,Checking/Current Account,1.0,Defaulted
27490,19390,Savings Account,9.0,Active
27492,54894,Certificate of Deposit (CD),3.0,Limited/Restricted
27495,58273,Custodial Account,3186.0,Inactive/Dormant
27499,32442,Certificate of Deposit (CD),9.0,Inactive/Dormant
27500,63094,Checking/Current Account,837112.0,Limited/Restricted
27502,29662,Checking/Current Account,806043118.0,Closed
27511,13415,Custodial Account,3105.0,Limited/Restricted
27513,61625,Business Account,39.0,Blocked/Frozen
27516,49083,Trust Account,94.0,Closed
27519,56950,Individual Retirement Account (IRA),404.0,Inactive/Dormant
27525,36197,Savings Account,105.0,Limited/Restricted
27528,13534,Individual Retirement Account (IRA),26495.0,Inactive/Dormant
27530,6698,Business Account,7766879.0,Active
27532,57935,Trust Account,512.0,Blocked/Frozen
27534,44791,Business Account,127.0,Inactive/Dormant
27539,11092,Savings Account,459040338.0,Closed
27558,6724,Trust Account,6980.0,Defaulted
27560,63551,Savings Account,98696.0,Active
27565,5292,Trust Account,0.0,Blocked/Frozen
27569,11893,Checking/Current Account,46.0,Defaulted
27571,5795,Trust Account,5.0,Active
27576,47850,Checking/Current Account,2815586.0,Inactive/Dormant
27577,30228,Individual Retirement Account (IRA),64010.0,Limited/Restricted
27579,50720,Checking/Current Account,73785.0,Defaulted
27580,45701,Trust Account,4.0,Closed
27583,31733,Trust Account,662556837.0,Inactive/Dormant
27587,40896,Trust Account,55247.0,Limited/Restricted
27589,56022,Custodial Account,601.0,Defaulted
27590,43097,Trust Account,295333.0,Closed
27595,10305,Certificate of Deposit (CD),9.0,Blocked/Frozen
27601,52326,Individual Retirement Account (IRA),317950.0,Limited/Restricted
27604,37897,Trust Account,17.0,Active
27609,65531,Individual Retirement Account (IRA),3992337.0,Closed
27612,28046,Checking/Current Account,135463002.0,Defaulted
27627,4923,Business Account,6754.0,Closed
27628,33215,Individual Retirement Account (IRA),71898080.0,Defaulted
27632,22969,Checking/Current Account,9643.0,Closed
27635,38749,Custodial Account,3.0,Limited/Restricted
27639,12962,Custodial Account,7.0,Inactive/Dormant
27641,42779,Trust Account,917.0,Active
27642,17247,Savings Account,3167123.0,Closed
27656,22777,Certificate of Deposit (CD),9432.0,Active
27657,38695,Savings Account,83.0,Blocked/Frozen
27658,36107,Individual Retirement Account (IRA),136.0,Limited/Restricted
27660,29197,Custodial Account,4959.0,Blocked/Frozen
27664,41276,Individual Retirement Account (IRA),355791990.0,Active
27667,22032,Certificate of Deposit (CD),476.0,Inactive/Dormant
27669,5033,Savings Account,19944.0,Limited/Restricted
27673,11048,Individual Retirement Account (IRA),791.0,Defaulted
27675,36809,Custodial Account,20.0,Inactive/Dormant
27678,8175,Business Account,6708.0,Defaulted
27683,3456,Individual Retirement Account (IRA),77.0,Inactive/Dormant
27685,43125,Business Account,70.0,Limited/Restricted
27686,8424,Certificate of Deposit (CD),520043494.0,Closed
27693,63424,Trust Account,882316995.0,Limited/Restricted
27694,25330,Savings Account,633050572.0,Inactive/Dormant
27695,21739,Savings Account,8892.0,Closed
27702,22272,Custodial Account,50608.0,Limited/Restricted
27704,851,Savings Account,3299977.0,Active
27705,51005,Business Account,190483819.0,Inactive/Dormant
27708,52730,Checking/Current Account,32330.0,Blocked/Frozen
27709,54004,Trust Account,5818182.0,Inactive/Dormant
27710,44677,Savings Account,541.0,Defaulted
27711,7249,Custodial Account,64356979.0,Closed
27715,46029,Trust Account,6018.0,Inactive/Dormant
27716,49882,Trust Account,270669.0,Inactive/Dormant
27718,39119,Certificate of Deposit (CD),41.0,Defaulted
27722,9324,Certificate of Deposit (CD),2468248.0,Closed
27724,4019,Certificate of Deposit (CD),520753583.0,Inactive/Dormant
27730,32574,Custodial Account,38189237.0,Defaulted
27731,40981,Business Account,944599685.0,Closed
27733,52643,Individual Retirement Account (IRA),429.0,Blocked/Frozen
27740,25998,Checking/Current Account,1763.0,Inactive/Dormant
27742,16307,Individual Retirement Account (IRA),115.0,Defaulted
27745,49549,Certificate of Deposit (CD),174.0,Defaulted
27751,19304,Trust Account,797.0,Blocked/Frozen
27754,47451,Checking/Current Account,99127.0,Closed
27755,28474,Checking/Current Account,6856.0,Inactive/Dormant
27756,59127,Business Account,48712.0,Defaulted
27757,10217,Individual Retirement Account (IRA),48820.0,Active
27758,7341,Savings Account,83648679.0,Active
27762,14749,Trust Account,695993970.0,Blocked/Frozen
27763,39752,Business Account,706009.0,Blocked/Frozen
27769,11994,Individual Retirement Account (IRA),60523.0,Closed
27770,49089,Trust Account,2995351.0,Defaulted
27771,60422,Individual Retirement Account (IRA),2045716.0,Inactive/Dormant
27774,47670,Custodial Account,77102809.0,Defaulted
27778,32956,Savings Account,9.0,Blocked/Frozen
27783,14071,Savings Account,8.0,Blocked/Frozen
27785,45548,Trust Account,33.0,Inactive/Dormant
27789,9503,Checking/Current Account,831097795.0,Blocked/Frozen
27793,8760,Savings Account,40161230.0,Blocked/Frozen
27794,57220,Savings Account,36653.0,Active
27795,9452,Trust Account,76843.0,Limited/Restricted
27803,13026,Certificate of Deposit (CD),19702.0,Defaulted
27807,34045,Trust Account,242078.0,Closed
27808,23826,Savings Account,621604.0,Active
27811,63289,Custodial Account,3709219.0,Limited/Restricted
27815,18985,Custodial Account,339369.0,Blocked/Frozen
27824,46283,Savings Account,0.0,Blocked/Frozen
27827,10378,Custodial Account,2.0,Blocked/Frozen
27837,53998,Trust Account,57736795.0,Defaulted
27838,38416,Checking/Current Account,5.0,Limited/Restricted
27841,6647,Business Account,78.0,Active
27842,30949,Savings Account,106504.0,Defaulted
27851,38419,Certificate of Deposit (CD),16827321.0,Blocked/Frozen
27853,27471,Individual Retirement Account (IRA),3.0,Blocked/Frozen
27858,26935,Business Account,841708.0,Limited/Restricted
27861,25632,Certificate of Deposit (CD),334.0,Defaulted
27864,39758,Certificate of Deposit (CD),41882.0,Blocked/Frozen
27868,38065,Individual Retirement Account (IRA),75.0,Inactive/Dormant
27872,5772,Trust Account,76249620.0,Limited/Restricted
27876,52122,Checking/Current Account,227285.0,Blocked/Frozen
27879,40479,Individual Retirement Account (IRA),8980.0,Active
27884,17641,Business Account,8005.0,Active
27897,47745,Certificate of Deposit (CD),4.0,Blocked/Frozen
27902,28205,Business Account,394537676.0,Blocked/Frozen
27905,12068,Checking/Current Account,298.0,Blocked/Frozen
27909,50745,Custodial Account,8.0,Closed
27911,61686,Custodial Account,2392.0,Inactive/Dormant
27912,31818,Certificate of Deposit (CD),5426532.0,Closed
27934,13681,Savings Account,9680169.0,Active
27937,28743,Checking/Current Account,620731.0,Defaulted
27939,54177,Savings Account,7.0,Defaulted
27942,64591,Custodial Account,870586.0,Active
27944,64524,Checking/Current Account,99472.0,Active
27947,37422,Individual Retirement Account (IRA),269621.0,Blocked/Frozen
27957,11367,Certificate of Deposit (CD),697358.0,Closed
27962,26158,Checking/Current Account,2205.0,Inactive/Dormant
27963,27117,Savings Account,57.0,Inactive/Dormant
27968,5115,Business Account,99809399.0,Limited/Restricted
27971,42500,Custodial Account,6267867.0,Active
27972,28604,Individual Retirement Account (IRA),22295082.0,Active
27973,36416,Savings Account,6.0,Limited/Restricted
27976,42039,Custodial Account,68.0,Blocked/Frozen
27983,33689,Custodial Account,959235.0,Limited/Restricted
27989,32744,Custodial Account,277935297.0,Defaulted
27990,33627,Individual Retirement Account (IRA),68664780.0,Inactive/Dormant
