credit_id,customer_id,credit_score,credit_limit
40791,54032,670 - 739,48834967.0
40793,55853,740 - 799,6794.0
40798,39639,580 - 669,292703.0
40809,38773,580 - 669,62941069.0
40812,30735,580 - 669,5253.0
40814,61195,670 - 739,2222151.0
40816,40479,580 - 669,1261340.0
40818,44250,800 - 850,964.0
40821,15727,800 - 850,57.0
40829,21685,580 - 669,2354.0
40833,10392,800 - 850,375041.0
40837,52964,670 - 739,135509844.0
40841,470,300 - 579,3.0
40843,26808,800 - 850,47383797.0
40846,27830,800 - 850,53.0
40849,609,740 - 799,890.0
40850,9465,670 - 739,250322.0
40852,31779,740 - 799,3803.0
40856,48851,670 - 739,224039.0
40857,20573,300 - 579,76.0
40861,53731,800 - 850,62493.0
40865,52813,300 - 579,96087.0
40868,29539,580 - 669,6339002.0
40869,19087,740 - 799,901.0
40877,56091,670 - 739,966212502.0
40880,63668,740 - 799,8017.0
40881,63919,740 - 799,313204727.0
40882,22191,670 - 739,8159.0
40887,39839,300 - 579,940644315.0
40890,9318,300 - 579,11306.0
40894,528,800 - 850,450301.0
40896,23095,800 - 850,3350.0
40899,39964,740 - 799,7.0
40900,22719,300 - 579,94406.0
40902,11508,800 - 850,8361347.0
40907,1548,800 - 850,36.0
40911,30734,300 - 579,26656.0
40918,5786,670 - 739,1438117.0
40920,3240,740 - 799,661.0
40921,48611,580 - 669,101385718.0
40923,53440,580 - 669,41387.0
40927,14177,580 - 669,47716.0
40928,384,740 - 799,5065352.0
40929,60422,580 - 669,714383.0
40932,15004,740 - 799,8518.0
40934,61005,580 - 669,4571.0
40938,50721,580 - 669,549170.0
40940,61775,580 - 669,3325.0
40941,41131,740 - 799,5431.0
40943,51018,740 - 799,3.0
40945,36336,300 - 579,6907202.0
40946,24262,300 - 579,88.0
40949,16925,670 - 739,9938645.0
40950,13229,670 - 739,611.0
40955,48508,300 - 579,9.0
40963,2051,580 - 669,786.0
40967,48847,670 - 739,8170.0
40968,16337,670 - 739,250.0
40969,30703,740 - 799,99494022.0
40970,27837,670 - 739,2967.0
40982,13774,670 - 739,53799.0
40990,46413,580 - 669,7344.0
40997,28545,800 - 850,421052686.0
40998,23481,300 - 579,868245517.0
40999,47543,300 - 579,2.0
41002,42629,580 - 669,650.0
41006,35973,740 - 799,4.0
41007,7852,580 - 669,7051.0
41014,6831,740 - 799,3144.0
41018,55538,670 - 739,55637.0
41021,32762,740 - 799,2982105.0
41026,27325,300 - 579,7176.0
41027,48961,300 - 579,67.0
41031,3369,800 - 850,411774.0
41036,50048,800 - 850,7.0
41039,7187,300 - 579,802230.0
41042,60105,740 - 799,435424786.0
41047,23772,580 - 669,5.0
41050,39752,800 - 850,479506116.0
41051,3738,300 - 579,93486.0
41059,36942,670 - 739,826681559.0
41060,34522,670 - 739,4.0
41064,29380,800 - 850,7201.0
41066,53352,670 - 739,66.0
41068,58426,580 - 669,80810857.0
41075,35994,580 - 669,5722315.0
41077,3029,800 - 850,15501.0
41078,32647,580 - 669,243868.0
41079,47949,740 - 799,45907778.0
41080,46712,580 - 669,6.0
41085,1333,800 - 850,1236043.0
41088,33311,670 - 739,85549.0
41091,50858,800 - 850,857.0
41101,42942,300 - 579,296.0
41113,41610,300 - 579,854.0
41114,33901,300 - 579,26853455.0
41115,39951,740 - 799,31736748.0
41119,1613,670 - 739,2.0
41124,48378,580 - 669,66422549.0
41132,40193,580 - 669,23.0
41133,5969,670 - 739,417663.0
41135,28323,800 - 850,10.0
41137,31595,740 - 799,7148.0
41142,34297,670 - 739,7.0
41150,23225,300 - 579,81940438.0
41153,36983,670 - 739,4635.0
41158,62106,300 - 579,6644.0
41160,5198,670 - 739,529148.0
41161,3085,300 - 579,5388.0
41164,41624,300 - 579,7367729.0
41166,13188,670 - 739,786776316.0
41169,39609,800 - 850,6938.0
41173,35458,300 - 579,4593746.0
41174,22573,670 - 739,7.0
41178,46954,740 - 799,53.0
41179,27836,740 - 799,9417.0
41182,50469,580 - 669,42.0
41185,31906,800 - 850,9699419.0
41186,39,580 - 669,855541772.0
41188,55801,800 - 850,9996.0
41192,22588,300 - 579,46961704.0
41198,54177,670 - 739,77426.0
41201,47221,800 - 850,711108.0
41202,19087,740 - 799,3.0
41203,30189,740 - 799,715542846.0
41206,40764,740 - 799,24804552.0
41207,51620,740 - 799,626.0
41211,56829,740 - 799,1.0
41217,14793,300 - 579,26394.0
41222,65102,740 - 799,15114107.0
41223,12263,740 - 799,426612.0
41224,28618,740 - 799,175276993.0
41227,13156,740 - 799,5606051.0
41229,64059,800 - 850,50.0
41235,42087,740 - 799,718902822.0
41237,50183,740 - 799,935.0
41243,23857,800 - 850,190874.0
41247,4904,300 - 579,87421.0
41249,9746,670 - 739,74251919.0
41253,19734,800 - 850,25126.0
41266,41070,800 - 850,5796561.0
41268,28156,740 - 799,6609.0
41269,41236,800 - 850,1449.0
41272,57983,740 - 799,6.0
41278,60099,740 - 799,80.0
41283,10117,740 - 799,38663506.0
41287,30603,800 - 850,46151.0
41295,21181,800 - 850,812677.0
41296,15003,300 - 579,33889.0
41297,17044,300 - 579,4.0
41300,41582,800 - 850,598.0
41301,15565,800 - 850,11431.0
41304,42489,670 - 739,5514030.0
41305,30707,580 - 669,48689.0
41306,8836,740 - 799,53667.0
41307,45777,300 - 579,9284.0
41309,2051,580 - 669,42933.0
41318,35695,580 - 669,22148.0
41321,53805,740 - 799,209.0
41324,46339,670 - 739,3298918.0
41336,10559,670 - 739,18477353.0
41342,25670,580 - 669,3.0
41344,31319,740 - 799,41773678.0
41347,63833,580 - 669,593.0
41351,59059,300 - 579,7481.0
41352,64125,580 - 669,8161400.0
41357,52366,670 - 739,7560313.0
41361,8658,670 - 739,4152179.0
41367,49768,580 - 669,24148.0
41368,62106,740 - 799,489049.0
41375,15224,740 - 799,763663318.0
41383,41149,580 - 669,3800469.0
41384,33938,740 - 799,378.0
41392,14025,300 - 579,95781.0
41402,61908,670 - 739,12740.0
41405,15120,300 - 579,609818320.0
41408,27728,800 - 850,4240381.0
41414,8718,300 - 579,3659.0
41419,44324,800 - 850,399803.0
41422,37355,740 - 799,157595393.0
41434,28464,300 - 579,2070.0
41436,10415,580 - 669,41172509.0
41438,21019,740 - 799,16275.0
41441,31340,670 - 739,9268344.0
41453,12872,580 - 669,5507.0
41463,58165,670 - 739,3420949.0
41464,36133,300 - 579,44874.0
41469,55687,740 - 799,777.0
41472,30881,300 - 579,2628.0
41476,13508,300 - 579,81.0
41479,47288,580 - 669,337779.0
41481,27893,670 - 739,81203.0
41488,30065,580 - 669,2876231.0
41497,40019,670 - 739,85.0
41501,12716,300 - 579,42.0
41502,57331,300 - 579,20231.0
41503,11979,300 - 579,337034.0
41505,52951,670 - 739,9179.0
41508,60090,580 - 669,99137656.0
41511,43003,580 - 669,2652736.0
41516,52995,800 - 850,60.0
41523,52286,580 - 669,473461.0
41524,60023,580 - 669,2.0
41525,62891,740 - 799,4360468.0
41527,22392,580 - 669,759.0
41529,22998,800 - 850,7697277.0
41530,18364,740 - 799,31854.0
41533,52508,580 - 669,428911550.0
41536,32528,300 - 579,34627293.0
41540,24813,740 - 799,75748695.0
41541,20169,300 - 579,8877.0
41542,47739,580 - 669,299927.0
41543,62300,580 - 669,168614708.0
41544,27426,800 - 850,52112901.0
41547,58313,580 - 669,47233391.0
41548,50766,670 - 739,262105.0
41549,16878,300 - 579,7.0
41556,60023,580 - 669,37400.0
41564,29668,800 - 850,226425.0
41566,27919,670 - 739,9883.0
41567,43417,740 - 799,876.0
41569,47745,670 - 739,86276686.0
41570,19919,300 - 579,6.0
41572,31489,300 - 579,688460649.0
41573,23360,800 - 850,497722.0
41575,56701,300 - 579,80113593.0
41576,64338,800 - 850,92.0
41577,52298,300 - 579,812539.0
41582,49223,740 - 799,8827065.0
41584,22694,740 - 799,1.0
41590,28715,580 - 669,36923.0
41595,53813,800 - 850,50382.0
41596,48090,740 - 799,5491.0
41597,10405,580 - 669,5.0
41599,24794,740 - 799,7.0
41603,1184,800 - 850,757003184.0
41611,54344,580 - 669,544.0
41614,26704,670 - 739,8592312.0
41615,60764,300 - 579,452.0
41616,56902,800 - 850,608964816.0
41618,25075,580 - 669,720704.0
41621,9378,580 - 669,29339.0
41622,39119,740 - 799,4317904.0
41623,2127,580 - 669,5292.0
41625,30710,300 - 579,4102.0
41626,48202,800 - 850,70654534.0
41632,54474,800 - 850,6408017.0
41637,16919,670 - 739,55845.0
41638,47855,300 - 579,769.0
41640,24718,300 - 579,8481649.0
41644,40568,670 - 739,42388.0
41652,52969,300 - 579,4825.0
41659,51005,740 - 799,236704.0
41661,12680,670 - 739,94826.0
41662,17820,800 - 850,49583.0
41664,36931,740 - 799,24.0
41666,60066,580 - 669,8706.0
41680,33499,800 - 850,6353.0
41684,32534,670 - 739,358.0
41686,35413,740 - 799,7248.0
41699,675,300 - 579,1.0
41702,60116,670 - 739,75500.0
41704,45674,670 - 739,6351.0
41706,11996,740 - 799,115.0
41709,35158,300 - 579,39383.0
41710,30561,580 - 669,519097195.0
41718,17242,670 - 739,66117.0
41719,22392,580 - 669,108.0
41720,8469,670 - 739,84.0
41722,4388,800 - 850,181338208.0
41723,30032,300 - 579,587493.0
41727,31003,670 - 739,8803.0
41730,11589,300 - 579,278827.0
41732,8718,670 - 739,51787121.0
41735,29435,740 - 799,5580301.0
41740,27615,740 - 799,23127980.0
41742,22425,580 - 669,343067096.0
41743,8575,580 - 669,40532160.0
41745,27982,300 - 579,99099005.0
41751,19139,580 - 669,4389917.0
41756,11286,740 - 799,465.0
41760,55808,670 - 739,457.0
41761,39327,300 - 579,66524.0
41764,9635,300 - 579,137345.0
41767,6958,800 - 850,98581.0
41776,36936,740 - 799,9429.0
41786,2258,740 - 799,66739.0
41788,38022,800 - 850,3554.0
41790,56726,740 - 799,50435126.0
41791,44191,800 - 850,529.0
41797,12385,670 - 739,2.0
41800,19262,740 - 799,97147.0
41803,31641,300 - 579,546766.0
41804,12820,670 - 739,14033739.0
41807,55645,800 - 850,7803288.0
41808,33736,740 - 799,1712.0
41810,60847,670 - 739,63.0
41811,63430,740 - 799,8069979.0
41821,21765,800 - 850,306755.0
41823,63435,740 - 799,84466567.0
41824,57271,670 - 739,178557.0
41826,36424,800 - 850,809649307.0
41829,13681,740 - 799,914097810.0
41847,35763,740 - 799,6935697.0
41852,11508,670 - 739,3.0
41866,41712,670 - 739,6791511.0
41869,52813,670 - 739,58511393.0
41873,38901,580 - 669,47.0
41875,62363,580 - 669,533.0
41876,1856,300 - 579,3051803.0
41877,13026,300 - 579,5.0
41880,26963,800 - 850,57200273.0
41881,32025,580 - 669,1435937.0
41883,37565,740 - 799,18699.0
41886,43545,800 - 850,66367684.0
41891,56018,580 - 669,922516.0
41899,50508,800 - 850,13298.0
41906,65156,800 - 850,738275211.0
41908,29913,580 - 669,6910436.0
41909,39402,580 - 669,15781523.0
41916,55184,300 - 579,942.0
41919,22086,740 - 799,8179843.0
41920,48591,740 - 799,59013267.0
41930,34295,580 - 669,378984.0
41935,62177,740 - 799,956400.0
41947,59408,300 - 579,52344708.0
41951,52375,740 - 799,59690459.0
41952,3432,740 - 799,55324.0
41955,18751,300 - 579,20548.0
41957,9500,740 - 799,1.0
41959,33759,740 - 799,2613761.0
41960,14705,740 - 799,31316220.0
41962,43551,300 - 579,8512194.0
41967,53387,740 - 799,39262104.0
41969,2968,670 - 739,1850.0
41980,47623,300 - 579,8.0
41985,15279,580 - 669,191564308.0
41986,63301,670 - 739,53684921.0
41990,11508,670 - 739,1.0
41997,52854,800 - 850,95.0
42000,57327,300 - 579,9355.0
42001,31910,740 - 799,2.0
42004,61021,740 - 799,3733.0
42009,13899,800 - 850,327388636.0
42024,64737,580 - 669,5290.0
42025,31831,800 - 850,48950.0
42030,53141,670 - 739,2.0
42044,34869,800 - 850,9894.0
42045,1613,670 - 739,6892.0
42046,55769,580 - 669,954814.0
42047,51684,300 - 579,63373054.0
42053,54135,800 - 850,15.0
42058,7151,740 - 799,806.0
42069,35563,670 - 739,8695792.0
42070,26350,580 - 669,41868498.0
42071,60878,670 - 739,69427.0
42074,30875,300 - 579,578183653.0
42079,19389,670 - 739,1.0
42091,10432,670 - 739,75268843.0
42092,46766,740 - 799,508756176.0
42093,20312,670 - 739,550.0
42100,5985,670 - 739,77598463.0
42103,29551,580 - 669,73691.0
42105,10668,300 - 579,49037208.0
42109,64007,300 - 579,77299.0
42110,13530,740 - 799,8268098.0
42112,14904,580 - 669,43796.0
42114,62860,300 - 579,1266.0
42120,19576,800 - 850,1.0
42126,47658,580 - 669,1546.0
42130,17733,800 - 850,6.0
42136,52291,800 - 850,12526324.0
42138,15888,300 - 579,925397.0
42139,1548,740 - 799,90541555.0
42143,64528,580 - 669,665571380.0
42145,62289,670 - 739,13984186.0
42146,56562,740 - 799,88535.0
42153,39805,800 - 850,9772.0
42155,63935,580 - 669,1.0
42159,40482,300 - 579,257840596.0
42162,57983,580 - 669,3347147.0
42164,4349,670 - 739,995160622.0
42165,62297,580 - 669,296271.0
42168,49150,670 - 739,62047.0
42175,53177,300 - 579,51595.0
42177,49939,740 - 799,77.0
42178,12719,580 - 669,228.0
42179,8959,300 - 579,6218965.0
42180,9553,740 - 799,86165.0
42181,4654,740 - 799,501277563.0
42185,5441,580 - 669,190549.0
42191,29709,300 - 579,199.0
42196,44385,670 - 739,714014427.0
42197,62136,670 - 739,7.0
42198,64976,300 - 579,55975762.0
42201,28320,580 - 669,18617.0
42210,5893,670 - 739,412716827.0
42211,53842,670 - 739,716316.0
42215,32632,740 - 799,158834793.0
42217,21642,740 - 799,321711965.0
42218,12576,740 - 799,14.0
42219,6472,740 - 799,1.0
42220,24555,300 - 579,1083040.0
42222,9105,740 - 799,78517192.0
42223,36010,580 - 669,18583348.0
42224,64356,300 - 579,6.0
42228,53859,670 - 739,87617809.0
42233,3322,580 - 669,556.0
42235,39559,300 - 579,94284.0
42237,47268,300 - 579,58.0
42241,43384,580 - 669,0.0
42248,17207,580 - 669,505.0
42254,60037,300 - 579,6512.0
42258,45241,800 - 850,6037.0
42259,18820,740 - 799,32036388.0
42267,24355,800 - 850,6960850.0
42269,34646,580 - 669,99.0
42270,52884,800 - 850,35.0
42271,22854,580 - 669,9295283.0
42284,58726,740 - 799,5.0
42285,18221,670 - 739,565141.0
42291,49361,740 - 799,4410994.0
42292,57904,300 - 579,316519.0
42301,53904,670 - 739,943971.0
42303,47228,580 - 669,49929590.0
42306,23350,580 - 669,22434.0
42316,27152,740 - 799,47051.0
42321,63605,670 - 739,7.0
42327,3455,580 - 669,151.0
42331,17387,300 - 579,74.0
42332,59553,800 - 850,60239437.0
42337,41068,300 - 579,35382.0
42339,65278,580 - 669,6893852.0
42347,42872,670 - 739,56617451.0
42348,10977,740 - 799,8935749.0
42352,26016,300 - 579,5875157.0
42356,11111,300 - 579,5130.0
42364,13995,740 - 799,2023542.0
42366,45238,740 - 799,9.0
42367,46785,800 - 850,654103.0
42368,61224,580 - 669,520259785.0
42370,7523,740 - 799,7921.0
42371,36564,740 - 799,67544.0
42375,3934,740 - 799,75552.0
42386,41820,740 - 799,495.0
42387,1234,670 - 739,1252.0
42394,46470,740 - 799,685.0
42397,10249,580 - 669,28.0
42398,30841,800 - 850,375861094.0
42407,1509,300 - 579,3767805.0
42410,24259,800 - 850,2998.0
42417,47806,300 - 579,315.0
42419,22300,300 - 579,79.0
42420,39309,580 - 669,87.0
42421,44093,580 - 669,92585766.0
42423,23185,580 - 669,46453397.0
42428,40723,300 - 579,771.0
42429,29112,740 - 799,4.0
42430,62436,670 - 739,9.0
42431,61739,300 - 579,55257.0
42433,24998,300 - 579,945.0
42438,3036,740 - 799,457177.0
42441,20802,670 - 739,74445525.0
42442,5201,740 - 799,562025335.0
42446,29242,580 - 669,482.0
42453,32874,800 - 850,96209.0
42457,42258,800 - 850,4261615.0
42469,59764,580 - 669,262749.0
42474,34676,800 - 850,2097632.0
42475,23271,800 - 850,636469.0
42484,43508,300 - 579,542798004.0
42485,61215,670 - 739,6807.0
42488,38651,800 - 850,7851.0
42492,6616,670 - 739,656.0
42496,50617,740 - 799,10592.0
42500,46026,670 - 739,398534.0
42502,14819,800 - 850,295487.0
42504,45137,300 - 579,200.0
42507,25226,580 - 669,41.0
42513,55154,670 - 739,641779.0
42514,56755,800 - 850,1.0
42518,10984,800 - 850,165217363.0
42526,59764,800 - 850,46081913.0
42527,5060,800 - 850,411.0
42529,51166,670 - 739,3.0
42531,33220,670 - 739,119.0
42534,20493,300 - 579,160.0
42547,35413,580 - 669,52.0
42548,49712,670 - 739,506561.0
42551,29192,800 - 850,97131100.0
42558,47726,300 - 579,3.0
42560,44533,300 - 579,212.0
42561,34789,670 - 739,399499832.0
42568,7711,300 - 579,59222239.0
42570,58024,300 - 579,88089.0
42573,42603,670 - 739,68.0
42576,56232,300 - 579,58288488.0
42578,53408,580 - 669,9.0
42579,5823,670 - 739,8307431.0
42583,58461,580 - 669,168930.0
42584,62791,800 - 850,66.0
42585,61814,800 - 850,3.0
42586,65476,670 - 739,549346200.0
42592,63699,800 - 850,4391734.0
42593,63467,670 - 739,114.0
42594,49805,800 - 850,181414647.0
42598,52820,740 - 799,93.0
42602,20916,670 - 739,1588.0
42608,9834,800 - 850,9537031.0
42609,26887,670 - 739,47426.0
42612,51796,740 - 799,96331588.0
42617,56114,580 - 669,8702.0
42618,7051,580 - 669,1108507.0
42620,26985,740 - 799,24.0
42621,14683,800 - 850,89139.0
42632,56481,300 - 579,604965.0
42634,26336,800 - 850,4368.0
42637,8909,800 - 850,1469.0
42638,64974,740 - 799,1562.0
42639,35446,300 - 579,98429.0
42646,5325,300 - 579,2.0
42649,5097,740 - 799,37756265.0
42658,4132,580 - 669,704.0
42659,38130,740 - 799,51892414.0
42660,27837,580 - 669,44.0
42664,40216,580 - 669,77237.0
42672,2176,800 - 850,87.0
42677,29614,800 - 850,38193.0
42678,48068,670 - 739,10562.0
42679,5709,800 - 850,1834362.0
42680,20227,300 - 579,2910507.0
42681,42501,300 - 579,970408.0
42694,20336,580 - 669,18.0
42728,28911,740 - 799,209108.0
42730,31654,740 - 799,502057867.0
42733,34169,670 - 739,96565.0
42734,64389,800 - 850,36159313.0
42735,63092,300 - 579,645764781.0
42736,14542,580 - 669,4697.0
42737,10829,580 - 669,5177316.0
42746,51379,670 - 739,700702284.0
42747,20499,580 - 669,96954840.0
42749,4370,670 - 739,63616143.0
42751,3363,740 - 799,13706.0
42752,46169,740 - 799,4203544.0
42756,31319,300 - 579,1735.0
42761,64714,580 - 669,107.0
42766,57309,740 - 799,61.0
42769,38588,580 - 669,4378.0
42774,46945,580 - 669,4.0
42776,61393,670 - 739,9534.0
42787,15694,580 - 669,6.0
42807,51256,670 - 739,463317.0
42808,43907,800 - 850,76.0
42813,65346,580 - 669,9.0
42815,49563,300 - 579,591585.0
42824,9378,670 - 739,417629.0
42828,40193,300 - 579,50360616.0
42831,8153,300 - 579,139.0
42836,53915,740 - 799,48401.0
42837,27395,300 - 579,3690.0
42839,18139,800 - 850,2867027.0
42844,53182,300 - 579,44612.0
42846,40060,670 - 739,738677678.0
42847,52744,580 - 669,6.0
42848,43148,670 - 739,184.0
42849,60344,740 - 799,52.0
42850,5232,300 - 579,774.0
42854,23388,580 - 669,83672.0
42860,50358,670 - 739,96092021.0
42861,1055,580 - 669,39.0
42867,4296,670 - 739,1489390.0
42871,53079,740 - 799,31369.0
42889,27916,800 - 850,5572.0
42890,20384,580 - 669,7475.0
42891,61613,740 - 799,3.0
42901,59144,800 - 850,61275822.0
42902,41637,800 - 850,4.0
42916,15801,300 - 579,343061.0
42917,42603,300 - 579,5029985.0
42923,1730,670 - 739,10.0
42929,19265,580 - 669,63481.0
42931,14445,800 - 850,107.0
42932,46458,670 - 739,4968.0
42935,48692,670 - 739,8173.0
42940,36720,580 - 669,485359033.0
42942,22369,740 - 799,1.0
42945,9534,670 - 739,68911.0
42950,33951,670 - 739,1107.0
42952,44632,580 - 669,34.0
42965,1456,580 - 669,728.0
42966,12565,670 - 739,92384.0
42967,13220,740 - 799,802.0
42974,50540,670 - 739,4232128.0
42982,21179,800 - 850,60.0
42983,30102,800 - 850,8.0
42984,60530,580 - 669,780872069.0
42987,8364,800 - 850,555.0
42988,22644,300 - 579,86098952.0
43006,9257,580 - 669,42747260.0
43010,41399,300 - 579,829487800.0
43014,9257,300 - 579,35.0
43020,2938,740 - 799,86.0
43022,8508,580 - 669,9043.0
43026,21196,740 - 799,7969179.0
43027,17907,580 - 669,12925841.0
43032,38035,800 - 850,288741.0
43041,20692,580 - 669,7.0
43044,54956,580 - 669,6.0
43045,59106,300 - 579,1913854.0
43048,38370,670 - 739,4475.0
43053,12923,740 - 799,45.0
43055,22017,740 - 799,3318178.0
43066,5198,740 - 799,2618204.0
43067,7942,740 - 799,4.0
43069,16007,740 - 799,315468155.0
43072,33609,800 - 850,3.0
43073,9834,670 - 739,466.0
43074,64316,740 - 799,13.0
43080,51173,670 - 739,6220.0
43081,16426,300 - 579,1578.0
43086,38803,670 - 739,6640269.0
43087,26139,300 - 579,990250.0
43102,7669,800 - 850,0.0
43103,61483,670 - 739,602.0
43110,25075,800 - 850,989160.0
43111,12941,800 - 850,475512.0
43116,15767,580 - 669,99646.0
43119,14615,670 - 739,13.0
43123,56532,300 - 579,1.0
43125,58381,740 - 799,76222159.0
43129,30481,580 - 669,8110062.0
43133,22169,740 - 799,571687186.0
43142,29177,670 - 739,4792.0
43149,58759,740 - 799,24307874.0
43151,29450,740 - 799,9.0
43162,3322,800 - 850,7330841.0
43164,64629,670 - 739,70.0
43165,58506,670 - 739,4.0
43166,37165,670 - 739,97298.0
43168,46647,800 - 850,84922.0
43169,54989,740 - 799,42666752.0
43171,39402,670 - 739,1449252.0
43172,26808,740 - 799,792330141.0
43174,42672,580 - 669,7343.0
43175,15017,740 - 799,902.0
43179,35419,740 - 799,7757.0
43184,55790,800 - 850,9.0
43185,64483,670 - 739,3.0
43190,49686,670 - 739,31258523.0
43192,30119,740 - 799,338322.0
43193,11684,670 - 739,23883690.0
43194,21696,740 - 799,6702283.0
43195,36928,740 - 799,34927.0
43196,38801,300 - 579,7882.0
43206,62839,670 - 739,300523053.0
43212,34037,300 - 579,9061439.0
43214,65044,300 - 579,16147.0
43220,8658,300 - 579,861.0
43221,48677,300 - 579,2402.0
43227,41299,740 - 799,5611.0
43229,2566,800 - 850,9680.0
43230,61503,740 - 799,852153.0
43231,26609,800 - 850,4537973.0
43233,30074,800 - 850,574.0
43234,5829,740 - 799,101581.0
43235,42737,740 - 799,879807.0
43238,10479,800 - 850,2785591.0
43243,20887,740 - 799,14880.0
43245,12125,670 - 739,1324478.0
43249,53382,580 - 669,834679.0
43257,13043,670 - 739,65708.0
43267,33107,800 - 850,944.0
43269,11433,670 - 739,5.0
43270,26368,800 - 850,8156767.0
43273,51523,670 - 739,25488583.0
43274,24429,670 - 739,7585444.0
43275,34752,800 - 850,805.0
43283,20240,740 - 799,2437264.0
43296,51078,300 - 579,57.0
43299,55781,800 - 850,372086.0
43303,62462,580 - 669,30128407.0
43310,8719,300 - 579,209943035.0
43320,30617,800 - 850,735851362.0
43325,35408,580 - 669,425360.0
