transaction_id,account_id,transaction_type,amount,transaction_date
31386,37441,Online,23591.0,2018-09-22
31394,24043,Financial,9160.0,1977-09-16
31397,57439,Payment ,5003.0,2022-11-13
31403,39385,Online,1286.0,1981-06-09
31404,36087,Credit,3573.0,1987-02-04
31407,62751,Credit,13640588.0,2019-10-22
31412,56441,Investment,4430.0,1970-05-21
31414,64974,Purchase,5319678.0,2000-07-13
31418,8827,Wire,404653.0,2011-01-18
31419,29818,Subscription,0.0,1975-10-02
31423,49510,Purchase,802098.0,2011-09-16
31426,38510,Subscription,7524.0,2021-08-20
31437,55919,Subscription,74221.0,2015-08-30
31448,56138,Purchase,235072850.0,2021-04-03
31456,4484,Payment ,124623.0,2014-01-07
31458,9731,Investment,288571804.0,1970-03-26
31460,42377,Purchase,1751330.0,1985-09-10
31462,59249,Purchase,3585886.0,1996-09-21
31485,56320,Purchase,18.0,2004-09-24
31491,8443,Online,75184752.0,1972-09-11
31511,49299,Financial,627401.0,1998-07-06
31513,17387,Online,33015.0,2005-06-22
31517,4438,Financial,728417089.0,1993-10-15
31522,20271,Wire,155250.0,1979-04-27
31539,38779,Credit,3.0,1984-09-05
31541,40684,Financial,479705.0,1991-01-02
31545,64762,Subscription,61719407.0,2013-11-03
31553,59953,Payment ,46.0,2008-06-17
31575,40691,Subscription,4.0,1999-04-26
31577,12091,Credit,74938.0,2012-08-24
31582,19693,Purchase,4.0,2019-01-18
31590,12721,Payment ,5731.0,2012-10-02
31606,59608,Credit,555751231.0,1989-09-19
31619,10540,Payment ,414086.0,1987-10-19
31624,35531,Purchase,2618.0,1977-04-05
31625,13776,Payment ,68.0,1986-04-02
31626,15276,Online,918055999.0,2018-11-28
31645,35855,Wire,504397635.0,2003-03-14
31648,10360,Online,879.0,1973-06-10
31649,63910,Online,422108.0,2011-03-04
31660,31964,Online,302.0,2020-06-03
31662,49809,Financial,79048.0,1970-03-03
31663,9044,Payment ,11611.0,1970-02-23
31669,37225,Credit,5601.0,2004-09-09
31670,31374,Subscription,38547.0,1986-04-14
31674,6002,Online,774.0,1972-05-08
31682,61637,Online,9223121.0,1979-05-02
31685,11331,Financial,3805.0,2004-12-18
31687,51377,Purchase,72.0,1997-11-23
31690,37595,Payment ,112493.0,2003-10-17
31692,666,Credit,42469505.0,1983-10-23
31719,34694,Online,63952.0,1991-05-10
31721,5692,Online,3208718.0,2011-01-15
31724,14565,Online,9338293.0,2011-10-01
31725,13566,Purchase,18.0,1987-11-07
31728,24489,Investment,72.0,1976-08-12
31731,44921,Financial,87711985.0,1980-02-09
31739,38088,Financial,2384.0,1976-07-21
31746,1971,Purchase,194579892.0,1971-01-30
31749,29762,Online,89.0,1976-03-16
31769,22816,Investment,8666.0,2001-07-22
31776,37427,Credit,9.0,1990-09-15
31782,39931,Payment ,4839.0,2019-05-05
31783,38880,Wire,2248622.0,1986-08-07
31785,34320,Purchase,4997443.0,2006-09-05
31790,22202,Subscription,3278087.0,1993-03-03
31795,42568,Financial,634.0,1998-06-06
31802,19566,Online,2732.0,1998-10-21
31806,8196,Credit,39326.0,1993-07-09
31808,58147,Payment ,35.0,2009-08-28
31811,21664,Credit,14.0,1996-09-09
31813,8792,Subscription,138.0,1990-06-23
31817,59534,Wire,3144959.0,1972-08-06
31827,57214,Investment,2698410.0,1973-05-03
31837,20607,Investment,81582065.0,1971-03-25
31841,15990,Financial,85973201.0,2008-03-31
31846,46853,Subscription,276978.0,2012-09-11
31847,24354,Purchase,37.0,2002-08-29
31857,32621,Financial,43865682.0,2020-03-11
31858,18405,Credit,1.0,1990-10-11
31860,39065,Credit,6397.0,2001-12-23
31864,28372,Investment,159.0,2007-04-27
31872,736,Subscription,88398483.0,1985-11-27
31874,13756,Financial,575506581.0,1973-10-21
31877,14958,Financial,3.0,2017-04-25
31881,35910,Financial,8487924.0,2019-09-08
31885,51886,Purchase,18375467.0,2012-03-12
31893,24072,Financial,363.0,1984-11-27
31894,18316,Financial,379.0,1974-07-04
31897,34116,Wire,9771.0,2007-07-06
31913,49833,Subscription,6.0,1972-11-12
31921,6264,Financial,626851845.0,2020-06-07
31923,59045,Subscription,2504419.0,1991-03-07
31926,57514,Purchase,4239.0,2022-01-19
31932,14679,Subscription,475895.0,1981-06-10
31941,60616,Payment ,50777137.0,1988-04-25
31942,221,Credit,36867727.0,1996-03-30
31944,44029,Investment,10057.0,2005-12-12
31952,37725,Financial,8688.0,2016-01-01
31953,16897,Investment,99735.0,1997-11-26
31956,18770,Credit,9.0,1976-01-23
31957,21449,Credit,67519899.0,2022-06-10
31961,16861,Payment ,63.0,2013-05-20
31974,45277,Investment,0.0,2005-01-23
31975,26898,Purchase,67.0,1980-04-01
31985,14747,Subscription,71.0,2016-06-29
31996,43752,Subscription,1190.0,2003-07-23
31998,35742,Wire,9953503.0,1989-12-01
32017,63468,Subscription,878456.0,2006-03-18
32018,14523,Purchase,840478.0,1994-04-07
32019,26135,Subscription,79186806.0,1972-08-16
32036,44836,Online,28772.0,2001-02-07
32040,38612,Credit,127.0,2016-04-28
32069,44443,Financial,9670548.0,2015-05-09
32071,64747,Purchase,634655.0,2005-08-02
32089,58122,Wire,515705.0,2017-01-11
32100,13192,Credit,47.0,2019-08-24
32115,37084,Online,6.0,2020-08-17
32120,56495,Financial,3.0,2004-06-16
32123,37578,Credit,75983299.0,1974-12-01
32133,8661,Investment,1.0,1980-02-11
32134,63260,Investment,4926032.0,1985-06-11
32138,27641,Investment,34675281.0,1987-03-21
32140,50234,Investment,89572.0,1988-02-18
32148,44507,Wire,85.0,1974-05-15
32159,19582,Payment ,37.0,1979-11-13
32172,31039,Credit,33.0,1985-12-02
32173,45350,Online,83949.0,2017-10-18
32180,28731,Investment,236.0,2019-06-13
32184,11746,Wire,42.0,2014-10-18
32197,9880,Online,69748050.0,2017-02-28
32201,14856,Payment ,603509.0,1985-05-25
32202,45248,Credit,20949.0,2011-07-31
32206,24747,Online,5105.0,2019-05-22
32214,19020,Subscription,945754239.0,2008-03-20
32218,1415,Payment ,387839450.0,1972-12-18
32224,6062,Financial,2374.0,1987-11-22
32232,42159,Purchase,518.0,1978-02-14
32243,19653,Subscription,881612.0,1987-04-11
32255,44203,Online,79498248.0,2022-07-13
32257,3615,Wire,363459.0,2001-05-05
32260,20442,Financial,14.0,1976-11-10
32272,9466,Financial,6634.0,2023-01-07
32277,44218,Credit,951813.0,2016-02-26
32280,6437,Online,517312.0,1991-01-10
32283,54142,Payment ,719919.0,2019-06-04
32294,29377,Credit,1.0,1989-01-04
32301,63852,Credit,63.0,2009-10-06
32307,47440,Investment,8.0,2001-06-18
32309,34463,Subscription,33384.0,1999-05-30
32310,56929,Subscription,6898878.0,1982-04-18
32313,46135,Financial,14601306.0,1981-08-12
32322,17340,Purchase,906.0,1975-05-23
32348,18842,Payment ,58.0,2014-01-20
32352,6365,Investment,73.0,1997-05-06
32354,18900,Investment,827357105.0,2013-11-05
32361,53894,Subscription,3210024.0,2014-09-04
32362,23685,Financial,51595269.0,1995-01-15
32367,9049,Online,3398.0,1985-10-09
32368,26611,Payment ,2629.0,2008-11-02
32385,8690,Wire,9.0,2017-04-03
32389,55232,Investment,421.0,2013-05-25
32392,61026,Investment,161.0,1995-10-19
32395,39938,Subscription,177863595.0,1995-07-22
32406,13526,Wire,590135508.0,1995-02-13
32411,19330,Subscription,801.0,2015-03-31
32412,7919,Wire,3231579.0,2014-06-10
32418,62318,Subscription,57.0,2003-06-22
32428,30838,Purchase,9.0,2019-08-03
32431,39398,Financial,257.0,2018-03-18
32434,37433,Subscription,399408144.0,1993-05-19
32443,37433,Credit,54972.0,1994-06-20
32447,9805,Financial,117502424.0,1991-09-06
32454,55992,Online,8428168.0,1990-06-30
32465,3936,Purchase,1409699.0,2008-02-22
32467,8591,Investment,10.0,1986-01-26
32486,25310,Wire,363053236.0,1974-10-12
32502,8582,Online,140.0,1972-08-04
32512,58705,Investment,52778114.0,2013-02-24
32554,11433,Payment ,2496809.0,2021-10-31
32558,16895,Investment,31.0,1975-11-08
32563,35411,Purchase,2.0,1994-02-21
32570,47110,Payment ,28127.0,1995-09-16
32589,27693,Subscription,2.0,1998-02-24
32600,32346,Wire,49448233.0,1977-05-05
32606,63485,Financial,992195774.0,1971-06-03
32618,15755,Online,190.0,2016-04-09
32619,58779,Wire,27.0,2008-05-26
32620,8153,Financial,6822.0,2021-07-07
32626,1204,Credit,3599.0,1975-04-21
32639,13889,Purchase,4961.0,2001-12-25
32642,27281,Payment ,608.0,1985-04-03
32643,55709,Financial,740647595.0,1995-06-26
32649,21826,Investment,40644.0,2005-11-02
32653,38567,Investment,9.0,1992-06-22
32664,28959,Credit,9.0,2006-03-13
32672,33579,Subscription,666.0,1994-10-31
32685,15184,Subscription,92531210.0,1995-10-01
32693,17733,Purchase,3.0,2014-04-15
32698,5662,Credit,2395.0,2011-10-16
32706,15359,Purchase,889.0,1971-08-03
32708,35065,Investment,30.0,2002-06-25
32709,40818,Credit,96.0,2014-05-26
32719,12071,Wire,80344.0,2006-11-06
32720,7182,Online,176.0,2023-06-29
32724,34606,Subscription,67967.0,2000-10-21
32735,4984,Subscription,20.0,2016-02-09
32759,22235,Purchase,8679.0,1988-06-12
32762,39562,Subscription,964384.0,1980-03-07
32768,7726,Wire,766795.0,2019-02-06
32776,28300,Purchase,76.0,1992-03-23
32781,40341,Investment,848.0,1992-05-01
32785,49082,Credit,9292.0,1987-04-06
32799,34679,Investment,714.0,2005-05-17
32804,14401,Payment ,7.0,2016-04-11
32815,35579,Wire,45835081.0,1975-07-15
32834,38944,Online,0.0,2018-04-20
32837,55858,Wire,2.0,1994-01-01
32861,9843,Financial,6.0,1984-12-11
32878,63639,Online,4214.0,1971-06-26
32884,57399,Subscription,22.0,2014-12-30
32901,17307,Online,5162238.0,2022-12-14
32907,36392,Wire,96.0,2001-03-02
32910,4019,Purchase,381183.0,2001-12-28
32927,54487,Wire,19004.0,2013-02-06
32929,38779,Financial,316082277.0,2023-03-02
32935,8189,Purchase,89390.0,1990-12-22
32936,61110,Financial,704543937.0,1990-10-02
32955,59829,Credit,3.0,1992-11-07
32964,54071,Subscription,51192.0,2012-05-28
32969,17464,Credit,32.0,1973-07-02
32971,18445,Credit,4.0,1972-07-02
32978,48730,Wire,6257358.0,2000-05-01
32985,23887,Purchase,28128855.0,1985-11-02
32989,23045,Payment ,978.0,1974-07-01
32991,21473,Investment,5.0,2022-01-11
32995,60216,Credit,856406.0,2003-10-31
32996,50610,Credit,3513300.0,1974-02-24
33007,17595,Online,627535769.0,1997-03-27
33009,60693,Credit,69.0,2008-07-22
33010,20019,Subscription,46535366.0,1980-01-10
33013,16674,Payment ,839593364.0,1994-05-01
33022,6235,Credit,321376854.0,2008-09-25
33031,49611,Payment ,29563.0,1989-09-06
33033,26210,Financial,5491.0,1993-03-11
33045,12812,Payment ,1028855.0,1980-12-30
33046,20324,Financial,238282881.0,1998-07-30
33048,5148,Investment,22351.0,1983-12-12
33063,23089,Online,21357860.0,2020-06-13
33064,47062,Online,5041835.0,1996-08-15
33075,10162,Purchase,4974172.0,1983-03-16
33077,5558,Wire,372015.0,1978-06-08
33112,63084,Investment,553502.0,1986-11-13
33114,28507,Wire,648473469.0,1975-03-04
33115,25982,Investment,860.0,1981-10-22
33120,52733,Investment,888.0,2009-09-04
33121,46465,Online,68363.0,2015-09-21
33122,5410,Wire,898.0,1980-09-18
33140,49274,Purchase,467204560.0,1972-12-19
33142,55861,Wire,35.0,1970-11-29
33147,585,Subscription,81.0,1974-12-05
33152,23278,Investment,4731655.0,2004-08-21
33155,45570,Payment ,86076184.0,2007-06-16
33157,1368,Online,124006672.0,1988-12-17
33169,49901,Purchase,2526.0,2017-12-15
33176,56171,Purchase,20751.0,1995-03-13
33188,46844,Purchase,86838931.0,1994-09-18
33200,55455,Investment,450.0,1992-09-03
33225,34713,Payment ,984598.0,2012-12-07
33229,19629,Payment ,2038.0,1975-03-24
33231,10520,Purchase,308.0,2014-12-10
33234,37416,Online,3.0,1975-09-12
33240,39599,Financial,74018.0,1997-07-26
33241,5909,Wire,8.0,2003-06-29
33245,21103,Investment,671.0,2006-08-14
33260,48482,Wire,510.0,2006-11-11
33261,63686,Investment,7552.0,1986-08-11
33268,33202,Online,0.0,1979-07-08
33275,53408,Online,504.0,1995-07-01
33292,62451,Purchase,50364.0,2001-03-09
33308,27612,Payment ,54.0,2010-11-17
33314,17187,Payment ,27007.0,1983-04-10
33317,15961,Investment,3413.0,1994-07-13
33318,53267,Credit,204606.0,1985-03-30
33325,20770,Subscription,855352386.0,2013-01-12
33332,51869,Wire,138.0,2021-08-18
33342,59626,Purchase,988157557.0,1997-01-07
33347,1747,Credit,359737.0,2011-04-23
33352,11810,Credit,515361.0,1999-11-28
33357,40268,Payment ,342.0,1997-09-18
33362,43900,Payment ,719074761.0,1979-06-21
33370,43450,Wire,239692819.0,2008-01-06
33374,39439,Credit,0.0,1975-03-16
33392,36854,Online,4847449.0,2011-11-09
33418,20376,Wire,1.0,1982-03-22
33419,46,Credit,2012.0,1982-08-18
33426,24377,Financial,9.0,2003-04-02
33435,17821,Purchase,300097.0,2006-10-19
33436,10723,Wire,354273322.0,2006-02-20
33441,32066,Purchase,14.0,1977-07-14
33443,46874,Wire,96195.0,2023-05-27
33451,47384,Financial,70209501.0,1970-09-27
33470,65176,Credit,6230.0,2006-05-18
33471,26158,Subscription,1.0,1976-09-03
33489,51219,Payment ,49.0,2002-09-02
33493,23086,Credit,97.0,1994-11-01
33495,27353,Online,9.0,1991-09-12
33502,45983,Wire,8.0,2005-09-27
33506,25733,Subscription,1421519.0,1986-07-22
33514,27341,Online,620.0,2007-12-10
33516,56343,Online,180354.0,1991-06-27
33521,13585,Financial,90369101.0,2008-12-10
33528,24794,Purchase,993626.0,2016-12-04
33533,6717,Investment,3.0,2022-07-27
33537,56797,Subscription,9164.0,1997-08-24
33542,49993,Purchase,72.0,1979-05-04
33548,64624,Investment,69.0,2009-09-14
33567,29246,Purchase,912785279.0,2007-05-07
33574,39128,Investment,2964572.0,2004-08-24
33579,9984,Purchase,96683607.0,2007-02-23
33581,42227,Purchase,250188.0,1994-03-16
33582,3822,Payment ,483636006.0,2003-08-31
33583,33345,Subscription,69061.0,2013-08-28
33586,2866,Credit,712726037.0,1971-07-08
33593,56043,Wire,861.0,2005-09-12
33596,56622,Investment,665.0,1978-11-08
33647,33393,Payment ,5249696.0,1977-01-17
33651,35922,Credit,8.0,1998-03-17
33652,9204,Subscription,8.0,1982-05-03
33656,17787,Payment ,8327.0,2006-03-18
33677,23747,Investment,78.0,1996-04-02
33679,23336,Credit,881825671.0,1975-06-17
33681,50007,Wire,347802.0,1977-11-19
33686,28596,Credit,6762094.0,1980-06-12
33697,11067,Financial,206.0,1982-11-13
33716,62799,Purchase,3713.0,1988-11-26
33720,37049,Purchase,143.0,1997-03-05
33726,49154,Wire,9816.0,1987-12-23
33730,11865,Wire,1957998.0,2013-04-06
33735,26580,Subscription,810.0,1986-05-02
33737,59962,Subscription,27277603.0,1977-01-21
33743,31504,Credit,92150.0,1993-10-14
33763,22024,Subscription,9.0,1984-06-12
33767,50984,Purchase,3337.0,1979-10-02
33768,14135,Credit,220.0,1975-06-07
33772,25326,Payment ,3129583.0,1981-01-07
33777,61821,Online,69.0,2002-11-20
33784,497,Wire,232661.0,1987-10-02
33791,17055,Financial,771503.0,1987-08-30
33792,19634,Online,4255574.0,1988-08-14
33821,30054,Credit,97647.0,2008-08-10
33822,45497,Investment,72429785.0,1987-07-29
33826,16665,Investment,874818.0,2002-08-23
33827,24620,Credit,120.0,2016-08-14
33843,18315,Subscription,975228994.0,1984-09-12
33856,28306,Wire,9.0,2002-04-15
33859,24868,Subscription,141.0,1988-04-03
33860,50272,Payment ,60.0,2008-01-05
33866,38161,Investment,92908811.0,1986-05-22
33874,15924,Subscription,9.0,2015-04-27
33875,25724,Subscription,63467744.0,2003-10-31
33882,49869,Subscription,39570876.0,1990-01-17
33890,1946,Payment ,166977260.0,1970-09-15
33920,63447,Financial,65561006.0,2002-02-27
33928,41121,Wire,36943.0,1983-09-05
33932,24670,Online,14.0,1990-10-03
33936,14446,Purchase,6.0,2015-10-25
33941,27388,Purchase,7074.0,2022-11-12
33946,59012,Wire,2747870.0,2000-01-10
33957,34061,Subscription,30576.0,1987-07-17
33964,10418,Payment ,6008239.0,1993-07-01
33970,45668,Subscription,4928345.0,1982-06-27
33974,13499,Online,186.0,1980-12-08
34001,42045,Financial,578735.0,2005-04-12
34012,21804,Credit,920.0,1985-02-27
34028,47628,Subscription,86571.0,2022-06-17
34029,1499,Subscription,424.0,1999-08-30
34033,8974,Investment,4998954.0,1971-04-17
34035,9507,Investment,8279223.0,2014-11-12
34045,5277,Subscription,9442.0,2014-12-22
34053,54530,Investment,831.0,1993-01-01
34059,32112,Credit,668431.0,2007-07-13
34060,21904,Subscription,7733.0,1993-02-09
34063,28503,Wire,3.0,2001-08-25
34070,34382,Credit,7836.0,2012-06-02
34085,4239,Wire,961944028.0,2014-08-20
34087,38023,Online,2041.0,2002-09-09
34090,51172,Purchase,76.0,1986-11-30
34099,64877,Credit,3698.0,2017-01-06
34107,48972,Subscription,2.0,1997-09-26
34111,25351,Purchase,312.0,1987-02-15
34115,37560,Financial,44334191.0,1975-06-03
34122,52221,Purchase,8494.0,2018-09-03
34127,48710,Wire,3.0,1992-10-19
34133,34069,Purchase,4261.0,1977-03-17
34138,48189,Online,7625.0,1985-05-26
34141,29810,Online,334353.0,1996-05-26
34153,8792,Credit,9680370.0,2002-06-29
34158,13022,Online,697177.0,1979-04-03
34162,21942,Purchase,379.0,2014-07-10
34169,44589,Online,10338246.0,1972-05-04
34177,5812,Purchase,52076.0,1988-05-10
34186,52929,Financial,493596.0,2019-08-04
34191,20049,Credit,516054268.0,2018-06-01
34202,31898,Subscription,13679105.0,1978-12-05
34203,63500,Payment ,89.0,1993-08-04
34218,41234,Credit,277.0,1974-05-29
34219,54679,Financial,761.0,2007-03-05
34223,13192,Payment ,2012123.0,2018-05-08
34228,7182,Purchase,1549054.0,2013-03-05
34230,43486,Subscription,31.0,1993-11-19
34234,11908,Credit,95369575.0,2007-06-05
34238,54306,Wire,1.0,1982-10-17
34240,12808,Credit,2.0,1993-10-24
34247,37550,Credit,796118486.0,1970-08-09
34248,2429,Wire,60501.0,1984-12-04
34251,47646,Online,3987303.0,2015-05-30
34254,20010,Purchase,87280493.0,2005-02-03
34283,46343,Subscription,88.0,2011-03-31
34287,21860,Subscription,3.0,1973-11-12
34293,44271,Wire,6124.0,2005-10-10
34299,32198,Purchase,61457.0,1982-05-23
34301,37427,Payment ,5581.0,1997-08-22
34325,22119,Financial,486867495.0,1993-10-22
34328,20863,Online,46.0,1990-01-16
34336,52696,Investment,298.0,2015-10-12
34341,26138,Wire,80132952.0,1991-03-30
34346,47794,Investment,9.0,2014-11-22
34347,1754,Financial,3378780.0,2009-08-27
34350,10866,Credit,42.0,1983-09-15
34358,44549,Subscription,3099.0,1994-04-01
34361,34735,Financial,8919225.0,1988-09-30
34365,49337,Payment ,120.0,2006-10-30
34372,51822,Purchase,439790.0,1999-07-21
34373,24421,Payment ,0.0,1981-11-04
34374,26725,Purchase,56368849.0,1988-10-13
34387,23455,Online,330684820.0,2009-06-09
34403,18729,Payment ,91853500.0,1985-10-12
34406,50490,Investment,768548820.0,1996-03-10
34407,6923,Payment ,6715815.0,1988-10-30
34413,50716,Investment,4953.0,1997-10-09
34418,39453,Payment ,8.0,1974-07-28
34424,9672,Purchase,83859421.0,2003-08-29
34425,8268,Investment,153.0,2018-08-28
34441,21804,Wire,2580946.0,1997-09-19
34446,22767,Financial,67734102.0,2001-09-03
34453,3720,Investment,27.0,1992-02-27
34458,61739,Investment,67.0,1981-12-24
34460,12252,Investment,3436.0,2005-01-17
34465,25286,Purchase,920446.0,1991-02-04
34467,41459,Purchase,3877.0,2019-01-22
34470,46194,Online,52133.0,2003-10-23
34485,20533,Purchase,98.0,1983-04-23
34494,41722,Investment,5726153.0,2001-08-06
34503,62617,Payment ,4.0,2012-09-11
34507,59060,Wire,771195.0,1991-04-18
34510,15166,Subscription,937.0,1995-07-03
34516,49558,Subscription,0.0,1983-11-15
34517,15055,Subscription,384.0,2018-08-11
34524,14446,Financial,977507.0,1991-05-18
34529,60854,Credit,6280.0,2014-06-24
34534,12287,Online,492.0,2012-03-02
34535,54350,Online,76600367.0,1980-06-10
34540,21961,Purchase,691795249.0,2011-10-15
34542,25433,Online,821.0,2011-09-26
34543,34437,Payment ,799.0,1991-08-17
34544,63056,Financial,2938.0,1989-01-13
34550,34764,Wire,527.0,1997-11-11
34561,60354,Financial,5795284.0,2017-10-14
34575,54665,Subscription,991846.0,2008-08-08
34584,56882,Credit,990.0,1978-02-21
34589,30425,Credit,355855384.0,2012-01-27
34590,45130,Subscription,979015.0,2017-04-16
34607,44104,Online,33467.0,1980-07-01
34610,16602,Purchase,83708084.0,2015-11-23
34612,18517,Purchase,16293987.0,1993-09-14
34613,10769,Financial,5580409.0,2022-07-13
34624,17003,Wire,34569.0,1983-09-30
34627,50356,Subscription,3617651.0,1980-01-18
34632,53408,Credit,5042.0,2009-08-01
34638,63088,Investment,1465.0,2007-04-21
34642,34201,Online,54046258.0,1978-03-11
34656,53776,Investment,53110.0,1980-08-16
34685,60636,Payment ,83929.0,2002-01-26
34686,30284,Investment,39455.0,1970-01-01
34691,55607,Subscription,6323929.0,1989-05-04
34708,11164,Investment,12628871.0,1990-11-23
34711,44474,Online,75.0,2013-06-03
34714,32363,Payment ,4737590.0,2007-07-23
34716,35284,Payment ,22.0,1973-01-02
34721,64402,Investment,5891.0,1971-03-21
34747,61579,Purchase,773131.0,1970-10-06
34762,14938,Financial,94182468.0,1982-02-07
34763,29983,Subscription,8131.0,2006-09-26
34796,15917,Financial,22371861.0,2019-10-20
34800,37244,Online,53.0,1996-02-21
34802,3876,Financial,57461357.0,1992-07-10
34814,36013,Credit,97.0,2022-01-12
34818,49624,Payment ,9945.0,2016-11-08
34824,12709,Credit,9.0,1986-08-18
34827,45869,Credit,18408520.0,2012-01-16
34841,35574,Financial,272.0,2015-03-12
34846,45472,Financial,96149323.0,1990-10-10
34847,22511,Payment ,2.0,2006-12-28
34858,7090,Credit,612696703.0,2006-01-10
34862,57352,Payment ,4805216.0,1996-04-29
34868,32562,Online,62952.0,1972-12-18
